ts_unix,latency_gre_ms,latency_eth0_ms,jitter_gre_ms,loss_gre_pct,util_gre_mbps,net_bytes_recv_eth0,net_bytes_sent_eth0,cpu_usage_system,cpu_usage_user,mem_used_percent,bgp_flap_count,netflow_bulk_bytes,netflow_voice_bytes,ipsec_rekey_events_1h,ipsec_rekey_anomaly,htb_payload_ceil_mbps,path_asymmetry
1703850000,0.33215665623980944,0.26939954605414373,0.05310535477566201,0.0,0.14435447885068806,1766451342.5172088,814675506.9047822,16.921673015021998,8.800189599497264,8.727857481921118,5288.0,0.0,0.0,51.0,1.0,34.0,0.06275711018566571
1703850001,0.2679235438459499,0.2724264015132108,0.0452143489402013,0.0,0.11121947264264263,1766638001.7125897,814807935.8609085,8.760627360705726,16.495126643788794,8.769964498488187,5288.0,0.0,0.0,48.0,1.0,34.0,0.004502857667260884
1703850002,0.23028334792908375,0.3189605250971968,0.045060332808414094,0.0,0.2630862432567138,1766824478.30307,814896084.1951085,19.92633430029789,8.95737691013317,8.721038817814962,5288.0,0.0,0.0,50.0,1.0,34.0,0.08867717716811305
1703850003,0.32184524359322725,0.29846102635791044,0.06298000260972275,0.0,0.30616660554988173,1767035126.4148884,814999578.7587748,11.852268660555417,15.75728467305644,8.46889912819497,5288.0,0.0,0.0,44.0,1.0,34.0,0.023384217235316807
1703850004,0.26950027180171343,0.2256306309921246,0.035953265061455915,0.0,0.3192150713156923,1767219150.9596672,815103080.1408986,8.93940199157699,13.28835626893713,8.83064120105883,5288.0,0.0,0.0,44.0,1.0,34.0,0.04386964080958883
1703850005,0.31353205578254884,0.3029191506362675,0.05884539715068565,0.0,0.2100103029926316,1767428162.8203125,815162669.9180846,16.33307374296667,10.038332736651547,8.802151289192675,5288.0,0.0,0.0,47.0,1.0,34.0,0.010612905146281326
1703850006,0.296707082623484,0.24942726329895043,0.055915954484971934,0.0,0.2162986617218457,1767646865.5017762,815224118.5700083,16.181590419073487,14.669056885715374,8.583917013925229,5288.0,0.0,0.0,44.0,1.0,34.0,0.04727981932453357
1703850007,0.2651716764541585,0.35481255469401507,0.035016381759377185,0.0,0.1445351483823395,1767786520.4804666,815285064.1811513,17.49667268972686,12.332860547751409,8.77563239446488,5288.0,0.0,0.0,50.0,1.0,34.0,0.08964087823985656
1703850008,0.28112025874022484,0.29685969929265654,0.02217041756711355,0.0,0.14379471963681112,1768026602.8888445,815377510.6097004,13.604031001390611,10.836901696870608,8.551303160264776,5288.0,0.0,0.0,43.0,1.0,34.0,0.015739440552431705
1703850009,0.3151636870214054,0.26050433741986445,0.05286346431071086,0.0,0.1784928614217993,1768219567.4917278,815435784.6687812,20.487537481586877,17.117051876657502,8.80503266817976,5288.0,0.0,0.0,45.0,1.0,34.0,0.05465934960154095
