ts_unix,latency_gre_ms,latency_eth0_ms,jitter_gre_ms,loss_gre_pct,util_gre_mbps,net_bytes_recv_eth0,net_bytes_sent_eth0,cpu_usage_system,cpu_usage_user,mem_used_percent,bgp_flap_count,netflow_bulk_bytes,netflow_voice_bytes,ipsec_rekey_events_1h,ipsec_rekey_anomaly,htb_payload_ceil_mbps,path_asymmetry
1703690000,0.3184767318745339,0.27861886616746034,0.051458085287128356,0.0,0.20312305328918293,1573376369.760828,900149475.9822934,22.059186213182883,7.529918479966279,8.842676727634272,7329.0,0.0,0.0,45.0,1.0,34.0,0.03985786570707356
1703690001,0.3586607307239129,0.2788705422284669,0.04198510628230541,0.0,0.20368516734857553,1573579186.2694943,900276999.0898553,9.945147351638319,4.582921637683124,8.816427871723027,7329.0,0.0,0.0,53.0,1.0,34.0,0.079790188495446
1703690002,0.286331318401602,0.2747047876030665,0.018393266199710736,0.0,0.11798522822169612,1573690678.4267268,900401899.3133674,19.78350072864334,8.424421841818283,8.752192300815697,7329.0,0.0,0.0,46.0,1.0,34.0,0.011626530798535484
1703690003,0.3379500760107949,0.26509046836167427,0.06432807850704292,0.0,0.0835494296715273,1573771516.1152194,900498397.6444452,12.598493574456736,11.547910648465287,8.753256275727884,7329.0,0.0,0.0,48.0,1.0,34.0,0.07285960764912064
1703690004,0.2524114736126139,0.24975028794764126,0.049221834471694384,0.0,0.29904532732777606,1573943342.0106483,900653751.7998039,12.88306653321437,13.665782487684002,8.777115213524539,7329.0,0.0,0.0,52.0,1.0,34.0,0.002661185664972643
1703690005,0.2919067848961636,0.2808496543082315,0.044376796143064605,0.0,0.12646601857860224,1574135959.1246226,900758424.3986732,13.814023635595154,12.391203940011195,8.543279469693818,7329.0,0.0,0.0,41.0,1.0,34.0,0.011057130587932118
1703690006,0.3726128606863749,0.33556828306074177,0.0408640931482169,0.0,0.2407332670888833,1574319711.03357,900953556.6155932,22.934581798680593,14.119195652219876,8.789644315066454,7329.0,0.0,0.0,41.0,1.0,34.0,0.037044577625633124
1703690007,0.20497762285562576,0.2688235477710372,0.03132159632126904,0.0,0.15858554605123557,1574403806.8955572,901139479.1084486,17.34080254425936,8.3233938563615,8.783812418676263,7329.0,0.0,0.0,42.0,1.0,34.0,0.06384592491541141
1703690008,0.30584468961800393,0.2758738769555377,0.03886011928839175,0.0,0.22991272668596247,1574568225.0829601,901324845.5258126,11.963043204579794,10.60560273350583,8.918166791643356,7329.0,0.0,0.0,45.0,1.0,34.0,0.029970812662466206
1703690009,0.2796000718475523,0.28345443390960307,0.04991519352502321,0.0,0.2312855244534192,1574775311.281074,901493289.4889437,20.608806716332946,14.723860972269335,8.56072231525388,7329.0,0.0,0.0,49.0,1.0,34.0,0.0038543620620507535
