ts_unix,latency_gre_ms,latency_eth0_ms,jitter_gre_ms,loss_gre_pct,util_gre_mbps,net_bytes_recv_eth0,net_bytes_sent_eth0,cpu_usage_system,cpu_usage_user,mem_used_percent,bgp_flap_count,netflow_bulk_bytes,netflow_voice_bytes,ipsec_rekey_events_1h,ipsec_rekey_anomaly,htb_payload_ceil_mbps,path_asymmetry
1702530000,0.24127053914814023,0.31518018173008866,0.047229265294301194,0.0,0.279623951516938,1878649132.970264,912665771.8126899,14.763034496369592,13.729867314045144,8.690515683797592,7702.0,0.0,0.0,42.0,1.0,34.0,0.07390964258194843
1702530001,0.31922189757787833,0.24830626100701658,0.03148854249377666,0.0,0.10584903524108318,1878849013.3854976,912764654.2506714,6.526046395257368,7.54213396131226,8.902272894143765,7702.0,0.0,0.0,50.0,1.0,34.0,0.07091563657086175
1702530002,0.3539854715192227,0.2671017630242942,0.04149889985580966,0.0,0.19658891592935568,1878983298.1696851,912952766.1747227,15.354954180921974,7.772014543760978,8.709215073869217,7702.0,0.0,0.0,53.0,1.0,34.0,0.08688370849492849
1702530003,0.32405070324366864,0.3266712074913934,0.009084230325828797,0.0,0.18481172805481527,1879112569.9646707,913021860.464803,14.73930914920068,3.2153132607841837,9.178636758772738,7702.0,0.0,0.0,46.0,1.0,34.0,0.002620504247724753
1702530004,0.24060044043286455,0.3434042643943177,0.055136017468915235,0.0,0.26297435482581016,1879334395.6014729,913184628.1024106,16.395005404772213,14.228696358012243,8.71338181288969,7702.0,0.0,0.0,42.0,1.0,34.0,0.10280382396145316
1702530005,0.17918990325398276,0.2685862490701576,0.0419299401602183,0.0,0.1665994341366118,1879575656.8205297,913292408.3377429,15.383863822398611,8.102774597318597,8.651560371685573,7702.0,0.0,0.0,48.0,1.0,34.0,0.08939634581617484
1702530006,0.28866830889701683,0.2400176296938928,0.03913400120626537,0.0,0.32095173172191294,1879805936.9589167,913349123.3293772,15.084942350272671,3.8871929739399924,8.756962586118274,7702.0,0.0,0.0,51.0,1.0,34.0,0.04865067920312405
1702530007,0.2547933943859247,0.2944586328159228,0.02613121554070346,0.0,0.2227027603551675,1879991184.2347813,913410665.6300293,14.381038879486741,3.449948767562372,8.536566187235032,7702.0,0.0,0.0,46.0,1.0,34.0,0.03966523842999814
1702530008,0.29189069119429384,0.2576360433893597,0.024559644583718447,0.0,0.16077521653127708,1880093029.7128007,913534157.5028841,13.70447439082462,11.574060961249227,8.760673232212586,7702.0,0.0,0.0,52.0,1.0,34.0,0.034254647804934146
1702530009,0.2828392758107522,0.290353438942277,0.0293481167391315,0.0,0.06274455614464088,1880341797.0576591,913600395.0985656,13.439340381354054,12.988221680648211,9.018043433103763,7702.0,0.0,0.0,40.0,1.0,34.0,0.007514163131524809
1702530010,0.31812064936344486,0.2792042580643808,0.052155540676900355,0.0,0.26583790394262513,1880530439.4583182,913672600.675748,7.915250483840981,13.201880527005558,9.078712197547583,7702.0,0.0,0.0,49.0,1.0,34.0,0.038916391299064046
1702530011,0.31400300922878427,0.2920957584692168,0.045634685344376834,0.0,0.177213870835355,1880634385.865038,913859937.7376364,9.446665383622602,9.477701184559146,8.753756902848291,7702.0,0.0,0.0,44.0,1.0,34.0,0.021907250759567454
1702530012,0.24574566225996364,0.2740114610232175,0.037364316747499265,0.0,0.1586393742504465,1880752750.5132453,913911436.411532,14.420449629489251,9.300598043226865,8.752549137728883,7702.0,0.0,0.0,45.0,1.0,34.0,0.028265798763253858
1702530013,0.28320638544009985,0.3204146040039404,0.008982450992856283,0.0,0.22283470243536377,1880934067.6989055,914044721.8504262,18.828950479736235,17.9966472232318,8.735066825905689,7702.0,0.0,0.0,44.0,1.0,34.0,0.037208218563840545
1702530014,0.3194895198516741,0.2731458404824521,0.06020007290293354,0.0,0.23044017852151952,1881032445.0625844,914126603.1636189,10.69186818270041,14.224867033866623,8.459990899524334,7702.0,0.0,0.0,47.0,1.0,34.0,0.04634367936922201
1702530015,0.3059285982967438,0.29423255310463925,0.050727146858118174,0.0,0.26050259574494283,1881133296.5367944,914181826.4232056,14.803025269335631,11.865923542909778,8.725942672844111,7702.0,0.0,0.0,43.0,1.0,34.0,0.011696045192104543
1702530016,0.3368239609141893,0.2612434440018422,0.018486598507194207,0.0,0.19447957364387508,1881231035.282525,914254778.4904671,6.063701523238803,13.463153414306422,8.84227744879553,7702.0,0.0,0.0,42.0,1.0,34.0,0.07558051691234713
1702530017,0.29742079516244985,0.27566145084616683,0.047233512725181094,0.0,0.2046675299102155,1881312545.257449,914399982.8859261,13.982390913964556,11.50122023707233,8.664025468945416,7702.0,0.0,0.0,49.0,1.0,34.0,0.021759344316283014
1702530018,0.1792535158590085,0.25092079329890327,0.06181420219463495,0.0,0.10626428961964784,1881514213.894914,914458505.917257,15.054699971710352,20.53630527443816,8.87041841950744,7702.0,0.0,0.0,44.0,1.0,34.0,0.07166727743989476
1702530019,0.33084686583869427,0.2713762444203294,0.028632792703680743,0.0,0.17026593904659929,1881691806.3922243,914550892.9401368,16.740207579084124,13.989910978908462,8.717182266014845,7702.0,0.0,0.0,41.0,1.0,34.0,0.059470621418364844
1702530020,0.272816362841476,0.284196001629856,0.010861705690168501,0.0,0.1372502148224982,1881865011.804047,914674590.751383,13.771133701887882,16.514126950865425,8.556777485367407,7702.0,0.0,0.0,44.0,1.0,34.0,0.011379638788379998
1702530021,0.3382656614951195,0.32287552032215355,0.055735060298040665,0.0,0.20826828870103534,1882074642.9833946,914740059.3056294,13.55417701378888,10.403185030362122,9.120802844199748,7702.0,0.0,0.0,54.0,1.0,34.0,0.015390141172965943
1702530022,0.2680110338787864,0.31534942843293023,0.07802883312257182,0.0,0.26843598848300976,1882187019.7328794,914874954.6871617,20.75350313654975,2.670719680503497,8.837032681407411,7702.0,0.0,0.0,44.0,1.0,34.0,0.04733839455414385
1702530023,0.37871670270812097,0.3179721942552868,0.06493355388195092,0.0,0.15041026655123266,1882425479.1281402,915063382.0963801,8.994291650914077,13.228716798015025,8.778167079297829,7702.0,0.0,0.0,53.0,1.0,34.0,0.06074450845283419
1702530024,0.1830493728923716,0.2935022128652589,0.025992737262708784,0.0,0.18688869485765855,1882618490.6774747,915168347.5952877,19.65870304149829,13.107313219110747,8.803658235312469,7702.0,0.0,0.0,49.0,1.0,34.0,0.1104528399728873
1702530025,0.2569318860110249,0.32114224698989574,0.07024453955140551,0.0,0.16663465160110869,1882767904.8802526,915317806.3299127,7.344964204418104,15.434170191000291,9.026907830006826,7702.0,0.0,0.0,54.0,1.0,34.0,0.06421036097887084
1702530026,0.2795442039587184,0.3059127162485989,0.04167491107750193,0.0,0.12117930893549722,1882937019.7484431,915417321.2450136,8.757133979952075,11.574144300534556,8.979099100966392,7702.0,0.0,0.0,50.0,1.0,34.0,0.02636851228988052
1702530027,0.3154659258433219,0.2754237873313172,0.060338807183611606,0.0,0.30847738578861317,1883078471.5406656,915616481.9381989,14.667383076790468,5.342497611576419,8.804705023671453,7702.0,0.0,0.0,54.0,1.0,34.0,0.040042138512004666
1702530028,0.3106191492097308,0.28637030889218634,0.058416725660228486,0.0,0.2028811128615111,1883289754.524505,915805735.0002468,16.846432295569624,11.123549812403454,8.826270105447138,7702.0,0.0,0.0,54.0,1.0,34.0,0.024248840317544484
