timestamp,host,metric,value
2026-07-20T02:52:32+00:00,station1,throughput_in_bps,444694.8893696708
2026-07-20T02:52:47+00:00,station1,throughput_in_bps,461223.2909090909
2026-07-20T02:53:02+00:00,station1,throughput_in_bps,591584.2
2026-07-20T02:53:17+00:00,station1,throughput_in_bps,378710.14545454545
2026-07-20T02:53:32+00:00,station1,throughput_in_bps,490687.40568353306
2026-07-20T02:53:47+00:00,station1,throughput_in_bps,379776.2909090909
2026-07-20T02:54:02+00:00,station1,throughput_in_bps,569964.6363636364
2026-07-20T02:54:17+00:00,station1,throughput_in_bps,549804.6545454545
2026-07-20T02:54:32+00:00,station1,throughput_in_bps,445192.10909090907
2026-07-20T02:54:47+00:00,station1,throughput_in_bps,332371.5818181818
2026-07-20T02:55:02+00:00,station1,throughput_in_bps,441761.2545454545
2026-07-20T02:55:17+00:00,station1,throughput_in_bps,450260.19999999995
2026-07-20T02:55:32+00:00,station1,throughput_in_bps,659423.0
2026-07-20T02:55:47+00:00,station1,throughput_in_bps,439993.0001272704
2026-07-20T02:56:02+00:00,station1,throughput_in_bps,553587.4363636363
2026-07-20T02:56:17+00:00,station1,throughput_in_bps,443139.3378542989
2026-07-20T02:56:32+00:00,station1,throughput_in_bps,560906.8613191767
2026-07-20T02:56:47+00:00,station1,throughput_in_bps,556374.9999999999
2026-07-20T02:57:02+00:00,station1,throughput_in_bps,555940.0578150282
2026-07-20T02:57:17+00:00,station1,throughput_in_bps,444407.33467881236
2026-07-20T02:57:32+00:00,station1,throughput_in_bps,556840.8334696995
2026-07-20T02:57:47+00:00,station1,throughput_in_bps,558392.9344169894
2026-07-20T02:58:02+00:00,station1,throughput_in_bps,560742.2046871874
2026-07-20T02:58:17+00:00,station1,throughput_in_bps,442289.8909090909
2026-07-20T02:58:32+00:00,station1,throughput_in_bps,553423.9272727272
2026-07-20T02:58:47+00:00,station1,throughput_in_bps,441095.3290059819
2026-07-20T02:59:02+00:00,station1,throughput_in_bps,661484.3272727273
2026-07-20T02:59:17+00:00,station1,throughput_in_bps,451813.3818181818
2026-07-20T02:59:32+00:00,station1,throughput_in_bps,551950.9809269259
2026-07-20T02:59:47+00:00,station1,throughput_in_bps,443210.0181818182
2026-07-20T03:00:02+00:00,station1,throughput_in_bps,558770.0181818182
2026-07-20T03:00:17+00:00,station1,throughput_in_bps,565349.3636363635
2026-07-20T03:00:32+00:00,station1,throughput_in_bps,560796.5491536518
2026-07-20T03:00:47+00:00,station1,throughput_in_bps,447088.16363636364
2026-07-20T03:01:02+00:00,station1,throughput_in_bps,558980.9999999999
2026-07-20T03:01:17+00:00,station1,throughput_in_bps,546118.0203276423
2026-07-20T03:01:32+00:00,station1,throughput_in_bps,583340.309090909
2026-07-20T03:01:47+00:00,station1,throughput_in_bps,442517.98992782214
2026-07-20T03:02:02+00:00,station1,throughput_in_bps,556797.4655927859
2026-07-20T03:02:17+00:00,station1,throughput_in_bps,443326.41855898773
2026-07-20T03:02:32+00:00,station1,throughput_in_bps,651223.0727272726
2026-07-20T03:02:47+00:00,station1,throughput_in_bps,480612.5636363636
2026-07-20T03:03:02+00:00,station1,throughput_in_bps,555949.6181818182
2026-07-20T03:03:17+00:00,station1,throughput_in_bps,442510.20927653235
2026-07-20T03:03:32+00:00,station1,throughput_in_bps,554991.7636363636
2026-07-20T03:03:47+00:00,station1,throughput_in_bps,564178.2415824304
2026-07-20T03:04:02+00:00,station1,throughput_in_bps,488629.41144384444
2026-07-20T03:04:17+00:00,station1,throughput_in_bps,328055.54545454547
2026-07-20T03:04:32+00:00,station1,throughput_in_bps,438749.21818181814
2026-07-20T03:04:47+00:00,station1,throughput_in_bps,400510.7818181818
2026-07-20T03:05:02+00:00,station1,throughput_in_bps,623968.4539718905
2026-07-20T03:05:17+00:00,station1,throughput_in_bps,493358.9636363636
2026-07-20T03:05:32+00:00,station1,throughput_in_bps,548871.7999999999
2026-07-20T03:05:47+00:00,station1,throughput_in_bps,437668.0909090909
2026-07-20T03:06:02+00:00,station1,throughput_in_bps,550305.5313113681
2026-07-20T03:06:17+00:00,station1,throughput_in_bps,561347.2426771396
2026-07-20T03:06:32+00:00,station1,throughput_in_bps,507200.2909090909
2026-07-20T03:06:47+00:00,station1,throughput_in_bps,339417.0363636363
2026-07-20T03:07:02+00:00,station1,throughput_in_bps,451513.5272727272
2026-07-20T03:07:17+00:00,station1,throughput_in_bps,393843.0727272727
2026-07-20T03:07:32+00:00,station1,throughput_in_bps,616887.1818181818
2026-07-20T03:07:47+00:00,station1,throughput_in_bps,501674.47272727266
2026-07-20T03:08:02+00:00,station1,throughput_in_bps,549013.0356526008
2026-07-20T03:08:17+00:00,station1,throughput_in_bps,437331.5818181818
2026-07-20T03:08:32+00:00,station1,throughput_in_bps,549888.5818181818
2026-07-20T03:08:47+00:00,station1,throughput_in_bps,561286.709090909
2026-07-20T03:09:02+00:00,station1,throughput_in_bps,514771.2545454545
2026-07-20T03:09:17+00:00,station1,throughput_in_bps,326733.45939164737
2026-07-20T03:09:32+00:00,station1,throughput_in_bps,438228.8909090909
2026-07-20T03:09:47+00:00,station1,throughput_in_bps,371528.70909090905
2026-07-20T03:10:02+00:00,station1,throughput_in_bps,594596.8108511064
2026-07-20T03:10:17+00:00,station1,throughput_in_bps,519949.41818181815
2026-07-20T03:10:32+00:00,station1,throughput_in_bps,539102.3999999999
2026-07-20T03:10:47+00:00,station1,throughput_in_bps,427935.0363636363
2026-07-20T03:11:02+00:00,station1,throughput_in_bps,540976.5272727272
2026-07-20T03:11:17+00:00,station1,throughput_in_bps,560689.5830681673
2026-07-20T03:11:32+00:00,station1,throughput_in_bps,540811.5238458881
2026-07-20T03:11:47+00:00,station1,throughput_in_bps,344657.4119529446
