timestamp,host,metric,value
2026-07-13T10:23:44+00:00,station1,throughput_in_bps,559018.8727272727
2026-07-13T10:23:59+00:00,station1,throughput_in_bps,489043.16363636364
2026-07-13T10:24:14+00:00,station1,throughput_in_bps,355148.06734300574
2026-07-13T10:24:29+00:00,station1,throughput_in_bps,457179.7818181818
2026-07-13T10:24:44+00:00,station1,throughput_in_bps,411009.2727272727
2026-07-13T10:24:59+00:00,station1,throughput_in_bps,625016.709090909
2026-07-13T10:25:14+00:00,station1,throughput_in_bps,447373.8363636363
2026-07-13T10:25:29+00:00,station1,throughput_in_bps,431078.7454545454
2026-07-13T10:25:44+00:00,station1,throughput_in_bps,328398.4727272727
2026-07-13T10:25:59+00:00,station1,throughput_in_bps,444738.3818181818
2026-07-13T10:26:14+00:00,station1,throughput_in_bps,537676.7090909091
2026-07-13T10:26:29+00:00,station1,throughput_in_bps,581053.8363636363
2026-07-13T10:26:44+00:00,station1,throughput_in_bps,357826.4
2026-07-13T10:26:59+00:00,station1,throughput_in_bps,443741.3272727272
2026-07-13T10:27:14+00:00,station1,throughput_in_bps,330934.5272727273
2026-07-13T10:27:29+00:00,station1,throughput_in_bps,530690.9272727272
2026-07-13T10:27:44+00:00,station1,throughput_in_bps,555029.4909090908
2026-07-13T10:27:59+00:00,station1,throughput_in_bps,553893.1454545454
2026-07-13T10:28:14+00:00,station1,throughput_in_bps,444311.8363636363
2026-07-13T10:28:29+00:00,station1,throughput_in_bps,556962.2363636363
2026-07-13T10:28:44+00:00,station1,throughput_in_bps,532341.3942325175
2026-07-13T10:28:59+00:00,station1,throughput_in_bps,588646.1037780443
2026-07-13T10:29:14+00:00,station1,throughput_in_bps,364746.6998799956
2026-07-13T10:29:29+00:00,station1,throughput_in_bps,445768.67272727273
2026-07-13T10:29:44+00:00,station1,throughput_in_bps,333666.0363636363
2026-07-13T10:29:59+00:00,station1,throughput_in_bps,528528.3989673103
2026-07-13T10:30:14+00:00,station1,throughput_in_bps,558836.3758682132
2026-07-13T10:30:29+00:00,station1,throughput_in_bps,554731.555216174
2026-07-13T10:30:44+00:00,station1,throughput_in_bps,438718.18181818177
2026-07-13T10:30:59+00:00,station1,throughput_in_bps,542347.6671878977
2026-07-13T10:31:14+00:00,station1,throughput_in_bps,506685.6794792537
2026-07-13T10:31:29+00:00,station1,throughput_in_bps,572542.5818181818
2026-07-13T10:31:44+00:00,station1,throughput_in_bps,356860.4596196502
2026-07-13T10:31:59+00:00,station1,throughput_in_bps,436772.3553583766
2026-07-13T10:32:14+00:00,station1,throughput_in_bps,333300.2545454545
2026-07-13T10:32:29+00:00,station1,throughput_in_bps,522854.75073633686
