ts_unix,latency_gre_ms,latency_eth0_ms,jitter_gre_ms,loss_gre_pct,util_gre_mbps,net_bytes_recv_eth0,net_bytes_sent_eth0,cpu_usage_system,cpu_usage_user,mem_used_percent,bgp_flap_count,netflow_bulk_bytes,netflow_voice_bytes,ipsec_rekey_events_1h,ipsec_rekey_anomaly,htb_payload_ceil_mbps,path_asymmetry
1703630000,0.36526354088516844,0.2614854376593371,0.08167565224984467,0.0,0.19817240094507893,1080389736.1602988,632529255.8068981,12.672328173428212,11.57111802715134,8.840619179749604,5057.0,0.0,0.0,51.0,1.0,34.0,0.10377810322583131
1703630001,0.3336846515048847,0.3609126637628711,0.06580844647595294,0.0,0.2797058043249555,1080608927.3130136,632586024.7783796,13.260975731035261,14.343964712849411,8.692259276421547,5057.0,0.0,0.0,42.0,1.0,34.0,0.027228012257986434
1703630002,0.3173025143036646,0.29250578003902916,0.010321061953665746,0.0,0.1960948443803611,1080733261.816832,632665711.9261165,12.809286895911999,9.367752947295605,8.997451963039898,5057.0,0.0,0.0,50.0,1.0,34.0,0.02479673426463541
1703630003,0.28908788541659347,0.29219400902096876,0.05330051402416681,0.0,0.250788376444807,1080935141.456318,632773599.787553,17.09553653749306,16.120136314697593,8.714848265520956,5057.0,0.0,0.0,48.0,1.0,34.0,0.0031061236043752882
1703630004,0.24525892501529745,0.2698427440870829,0.03977828911715938,0.0,0.15758044454493508,1081133465.3794072,632929340.0211337,18.493240394516363,11.562711719395521,8.75187849344837,5057.0,0.0,0.0,49.0,1.0,34.0,0.024583819071785473
1703630005,0.3344977649864204,0.3266247796688017,0.024080835234862867,0.0,0.22155165667762147,1081239236.3176734,633008653.9425738,11.872273326338215,11.76063876351909,8.830739993106992,5057.0,0.0,0.0,50.0,1.0,34.0,0.007872985317618708
1703630006,0.3065400673462944,0.3032990922202328,0.048571870879007994,0.0,0.3051799043221992,1081450325.1794562,633105616.3491045,16.655838205654025,10.224144533873606,9.012939155705904,5057.0,0.0,0.0,54.0,1.0,34.0,0.003240975126061585
1703630007,0.32368001899676574,0.23523323536212076,0.0269091498869685,0.0,0.1887362981211432,1081648189.8267744,633223113.4478652,14.907976917908963,9.264438476417036,8.762937720916188,5057.0,0.0,0.0,41.0,1.0,34.0,0.08844678363464498
1703630008,0.2388482869583843,0.30847825176997673,0.03584795625372014,0.0,0.16071706192290044,1081844618.1182003,633387039.4291587,9.200720606784117,5.692703938597889,8.928838162572044,5057.0,0.0,0.0,40.0,1.0,34.0,0.06962996481159242
1703630009,0.30379811343725904,0.3189740988612162,0.04445260286880092,0.0,0.33500828807752503,1081928650.3552184,633544093.2370113,13.529445267639014,6.4521082764085085,8.73037292768864,5057.0,0.0,0.0,48.0,1.0,34.0,0.01517598542395715
1703630010,0.3305480348646598,0.2572219009136163,0.008802150427849348,0.0,0.12780666067426605,1082103665.5918128,633681214.9137328,19.59856236743592,18.2746610433733,8.799343334908022,5057.0,0.0,0.0,51.0,1.0,34.0,0.07332613395104348
1703630011,0.34624704086290375,0.33999510910038294,0.03600563700387466,0.0,0.12783994320822745,1082226802.460246,633758177.141098,8.042119979693048,4.79453966744066,8.809630332034551,5057.0,0.0,0.0,53.0,1.0,34.0,0.006251931762520813
1703630012,0.30342286006141933,0.30889822131938965,0.04568463478380667,0.0,0.25774076137028934,1082447458.7937834,633953669.9017568,4.4709261201928,10.315786097232994,8.948107459160774,5057.0,0.0,0.0,46.0,1.0,34.0,0.005475361257970324
1703630013,0.31581169207590754,0.3004911047867932,0.03649759205056527,0.0,0.11664171223033729,1082627466.0948236,634021364.653733,10.769605909646497,8.570110911856961,8.873516674238793,5057.0,0.0,0.0,43.0,1.0,34.0,0.01532058728911434
1703630014,0.3228739637319151,0.31759805343015496,0.029832987266095866,0.0,0.17028855080360009,1082729931.8411064,634193686.2198052,12.469260727857595,6.271591463430522,8.849139449986257,5057.0,0.0,0.0,47.0,1.0,34.0,0.005275910301760167
1703630015,0.3342858495494587,0.3010151555907907,0.029192498264852124,0.0,0.240695044920655,1082971973.3418477,634260184.5234368,17.560156832925195,10.581691235219125,8.877957946403354,5057.0,0.0,0.0,51.0,1.0,34.0,0.03327069395866805
1703630016,0.21558343682871778,0.27408347944833494,0.013822348667713563,0.0,0.18866036127575642,1083179248.9428966,634380422.5837206,9.201911713404145,15.313731497604689,9.027723997205998,5057.0,0.0,0.0,45.0,1.0,34.0,0.058500042619617165
