timestamp,host,metric,value
2026-07-22T10:04:58.827163+00:00,station2,bgp_update_rate,6.5363
2026-07-22T10:23:45.363232+00:00,station1,bgp_update_rate,8.9548
2026-07-22T10:25:46.289796+00:00,station2,bgp_update_rate,13.5765
2026-07-22T10:27:18.695050+00:00,station1,bgp_update_rate,12.9571
2026-07-22T10:29:46.967379+00:00,station2,bgp_update_rate,5.2368
2026-07-22T10:30:52.106458+00:00,station1,bgp_update_rate,9.0826
2026-07-22T10:34:25.579442+00:00,station1,bgp_update_rate,38.2583
2026-07-22T10:34:45.404877+00:00,station1,bgp_update_rate,52.6343
2026-07-22T10:35:02.829748+00:00,station1,bgp_update_rate,34.6713
2026-07-22T10:35:20.314176+00:00,station1,bgp_update_rate,35.8124
2026-07-22T10:35:37.703515+00:00,station1,bgp_update_rate,31.4186
2026-07-22T10:35:56.280681+00:00,station1,bgp_update_rate,24.4245
2026-07-22T10:36:13.705060+00:00,station1,bgp_update_rate,44.3188
2026-07-22T10:46:16.932604+00:00,station2,bgp_update_rate,10.5090
2026-07-22T10:48:43.329612+00:00,station2,bgp_update_rate,6.0722
2026-07-22T11:07:10.147692+00:00,station1,bgp_update_rate,6.0255
2026-07-22T11:08:15.431429+00:00,station2,bgp_update_rate,10.9794
2026-07-22T11:09:52.979528+00:00,station1,bgp_update_rate,15.6870
2026-07-22T11:10:24.778543+00:00,station2,bgp_update_rate,4.6124
2026-07-22T11:12:36.831897+00:00,station1,bgp_update_rate,17.8028
2026-07-22T11:15:20.806515+00:00,station1,bgp_update_rate,35.5337
2026-07-22T11:15:36.598104+00:00,station1,bgp_update_rate,42.6878
2026-07-22T11:15:52.404917+00:00,station1,bgp_update_rate,25.1606
2026-07-22T11:16:08.213458+00:00,station1,bgp_update_rate,40.6791
2026-07-22T11:30:04.361963+00:00,station2,bgp_update_rate,11.4400
2026-07-22T11:48:47.951911+00:00,station1,bgp_update_rate,17.0177
2026-07-22T11:50:53.733675+00:00,station2,bgp_update_rate,8.8366
2026-07-22T11:52:20.929977+00:00,station1,bgp_update_rate,14.8165
2026-07-22T11:55:36.161500+00:00,station1,bgp_update_rate,6.6175
2026-07-22T11:58:51.489147+00:00,station1,bgp_update_rate,23.0122
