ts_unix,latency_gre_ms,latency_eth0_ms,jitter_gre_ms,loss_gre_pct,util_gre_mbps,net_bytes_recv_eth0,net_bytes_sent_eth0,cpu_usage_system,cpu_usage_user,mem_used_percent,bgp_flap_count,netflow_bulk_bytes,netflow_voice_bytes,ipsec_rekey_events_1h,ipsec_rekey_anomaly,htb_payload_ceil_mbps,path_asymmetry
1700430000,0.253653075074986,0.23024485366635905,0.05886401155356033,0.0,0.2480136087390341,1043926719.8836484,510132448.1451586,14.822925379787312,12.066629202304188,8.781726417776847,6515.0,0.0,0.0,49.0,1.0,34.0,0.023408221408626972
1700430001,0.2677654616839087,0.27929925847824255,0.03292085872121284,0.0,0.12409621203027454,1044168518.0664473,510308178.86189884,11.535329121197812,12.106256596962163,9.030587950630299,6515.0,0.0,0.0,52.0,1.0,34.0,0.011533796794333862
1700430002,0.2272833644821814,0.30098645577222344,0.001012187044991085,0.0,0.03454920420134386,1044377921.8689033,510377099.4822478,17.926880567570567,13.057514543302883,8.883295552833818,6515.0,0.0,0.0,54.0,1.0,34.0,0.07370309129004204
1700430003,0.30585170268986445,0.25484006724876496,0.046757425002941944,0.0,0.3139219523072342,1044515964.133527,510502782.2446208,7.282838553131404,7.103935197039098,8.866146086640198,6515.0,0.0,0.0,44.0,1.0,34.0,0.05101163544109949
1700430004,0.2574929991185655,0.3152829374602412,0.05251681409289005,0.0,0.11716902294067533,1044687615.1825285,510680397.59206015,19.605262669972852,7.160639176080671,8.714230433650103,6515.0,0.0,0.0,46.0,1.0,34.0,0.05778993834167573
1700430005,0.2686854965599392,0.30921745049196936,0.014212761003953918,0.0,0.13679941432856038,1044910939.175811,510798660.9897534,13.642161788287614,13.344082765778678,8.834944516679467,6515.0,0.0,0.0,49.0,1.0,34.0,0.040531953932030185
1700430006,0.34066444869175716,0.25641124329489556,0.04049721164419904,0.0,0.14197623089054998,1045094045.0493653,510933638.63443863,14.723388253932349,11.598773820772685,8.954250668477997,6515.0,0.0,0.0,51.0,1.0,34.0,0.0842532053968616
1700430007,0.3738425417084522,0.24933424875182492,0.019719926413610925,0.0,0.1795977389345512,1045288637.9002274,511082474.4954041,14.342970623665526,15.038559583942963,8.930576609482348,6515.0,0.0,0.0,46.0,1.0,34.0,0.1245082929566273
1700430008,0.29852223477938056,0.2757272360842451,0.03715602316063588,0.0,0.34562557263081484,1045508966.9400929,511207876.630113,15.431056940449627,12.104974356296404,9.078750465107433,6515.0,0.0,0.0,49.0,1.0,34.0,0.02279499869513546
1700430009,0.24959670629518568,0.20714709061203845,0.048671392807193875,0.0,0.20846557868985405,1045757815.3590385,511359806.25809836,11.245337779871189,18.200063238168493,8.71566120559732,6515.0,0.0,0.0,47.0,1.0,34.0,0.04244961568314723
1700430010,0.19569933718292593,0.2743891089040037,0.030691897109585312,0.0,0.23517863768819441,1045872138.4279615,511442569.14057505,9.903830890080965,10.94135857041516,8.688725066838337,6515.0,0.0,0.0,51.0,1.0,34.0,0.07868977172107777
1700430011,0.34112247211397306,0.27350214609430057,0.040708129486146424,0.0,0.16856463565532312,1046108366.654847,511604697.00392133,14.747440922844598,19.20386845663151,8.787011435006185,6515.0,0.0,0.0,48.0,1.0,34.0,0.0676203260196725
1700430012,0.3270218817673388,0.2512575904206171,0.0224377337807065,0.0,0.06919865253190839,1046285495.3772784,511727199.4471303,13.782353366128167,8.84734179295966,8.786322193969001,6515.0,0.0,0.0,46.0,1.0,34.0,0.07576429134672169
1700430013,0.2591932935998156,0.31719369360881605,0.036735859253665654,0.0,0.02,1046390096.5235208,511792123.73384875,11.269135098299039,13.28238097789606,8.815465205014341,6515.0,0.0,0.0,40.0,1.0,34.0,0.058000400009000475
1700430014,0.2331680683698752,0.3070507927965271,0.011883185662498484,0.0,0.23056486383701882,1046491753.377304,511986095.46613604,16.24508224473908,11.085748522693963,8.933491666254254,6515.0,0.0,0.0,52.0,1.0,34.0,0.07388272442665189
1700430015,0.35758477450511583,0.2636953693892567,0.036781823498305936,0.0,0.19948297474254534,1046600316.8526657,512049775.40192074,11.764190734664993,6.787198120525096,8.935917377387069,6515.0,0.0,0.0,45.0,1.0,34.0,0.09388940511585914
1700430016,0.26597752939357516,0.33019176033793673,0.014821834794741529,0.0,0.18960480259921716,1046848438.4966148,512158679.3536894,8.457653914334218,18.88605243407794,8.628639055599589,6515.0,0.0,0.0,48.0,1.0,34.0,0.06421423094436157
1700430017,0.32431013025685507,0.3149182906659905,0.021087877070400357,0.0,0.231691707204345,1046995042.5455915,512220915.4164952,9.198394726940137,14.140692834306966,8.890015884291143,6515.0,0.0,0.0,44.0,1.0,34.0,0.009391839590864592
1700430018,0.3823280729608643,0.32604415511751,0.0335143442458442,0.0,0.09535458349987391,1047142921.041521,512388628.38704866,15.982036039498274,14.651896299531991,8.788690759989734,6515.0,0.0,0.0,41.0,1.0,34.0,0.05628391784335429
1700430019,0.3098040049316467,0.30288906519680914,0.024514426933657272,0.0,0.20040394300275335,1047279047.2831438,512525723.2889558,17.752043104738064,13.250457483125441,9.01720677917073,6515.0,0.0,0.0,51.0,1.0,34.0,0.0069149397348375885
1700430020,0.3119005274981302,0.2815362566404951,0.030790992738523728,0.0,0.23705982017407745,1047466674.27834,512649795.72961175,7.799509658364475,14.710096800641459,8.80473528527444,6515.0,0.0,0.0,52.0,1.0,34.0,0.0303642708576351
1700430021,0.3588146631516442,0.22650514270362768,0.03741551946705,0.0,0.15505152112740278,1047622467.4649498,512774616.44737595,16.6694719395332,14.729953133633005,8.730615659227144,6515.0,0.0,0.0,50.0,1.0,34.0,0.1323095204480165
1700430022,0.2844883283605359,0.2905418624773156,0.02549046251448324,0.0,0.1933732602437095,1047782366.0447261,512846457.6895881,16.070393510706282,6.762203462976934,8.979742713718515,6515.0,0.0,0.0,54.0,1.0,34.0,0.006053534116779724
1700430023,0.29151598706973764,0.34792836249829695,0.011438763038638906,0.0,0.023619887368880904,1047994199.4496528,512911286.20888746,17.439965465817803,17.48935413281842,8.831887422781818,6515.0,0.0,0.0,45.0,1.0,34.0,0.056412375428559314
1700430024,0.31428790152407404,0.2786440538932568,0.04624284894712225,0.0,0.22535659607155148,1048082391.9980643,513011661.10217315,12.637011624324492,10.33911340758124,9.177465537305721,6515.0,0.0,0.0,41.0,1.0,34.0,0.03564384763081724
1700430025,0.3238778700342151,0.24549758874537822,0.018192378597961644,0.0,0.23617942735305886,1048197575.71805,513070148.96147233,12.895316933261377,7.644785263215625,8.724188693816515,6515.0,0.0,0.0,41.0,1.0,34.0,0.07838028128883687
1700430026,0.29563655521496685,0.2877944985312293,0.07724562323205844,0.0,0.1727075379082153,1048312203.7115804,513203682.4331201,16.169808463551544,18.82528529734762,9.009736790623785,6515.0,0.0,0.0,45.0,1.0,34.0,0.007842056683737553
