ts_unix,latency_gre_ms,latency_eth0_ms,jitter_gre_ms,loss_gre_pct,util_gre_mbps,net_bytes_recv_eth0,net_bytes_sent_eth0,cpu_usage_system,cpu_usage_user,mem_used_percent,bgp_flap_count,netflow_bulk_bytes,netflow_voice_bytes,ipsec_rekey_events_1h,ipsec_rekey_anomaly,htb_payload_ceil_mbps,path_asymmetry
1702570000,0.25196381183934025,0.32105430891106723,0.05464709675171725,0.0,0.22088704593110764,1741450321.0093868,799675708.2530366,13.623075850014931,12.592807295684937,8.715999008567765,5935.0,0.0,0.0,42.0,1.0,34.0,0.06909049707172699
1702570001,0.25578095192694095,0.2803901906934872,0.03042436817791956,0.0,0.12190823368685694,1741569722.2601266,799855385.0324453,22.076425990822607,5.535913788154485,8.772537235201883,5935.0,0.0,0.0,52.0,1.0,34.0,0.02460923876654625
1702570002,0.31371629187961786,0.32653768409783535,0.013978430902128625,0.0,0.15851273355255907,1741754348.9000392,800017297.5080254,12.096678212274325,9.4982696229474,8.816026785430394,5935.0,0.0,0.0,50.0,1.0,34.0,0.012821392218217487
1702570003,0.2715321427122526,0.3287963751394306,0.04132374060228356,0.0,0.10708370403597135,1741857860.171847,800175423.0778635,15.117012779342664,13.611204320673378,8.708118572868289,5935.0,0.0,0.0,51.0,1.0,34.0,0.057264232427177986
1702570004,0.2540777294718221,0.2945392104624742,0.048858494921361566,0.0,0.1546462140265843,1742052277.2909002,800337331.748199,17.00926833724651,16.35360587545463,8.651448580890097,5935.0,0.0,0.0,50.0,1.0,34.0,0.04046148099065211
1702570005,0.2780124037382158,0.2655048799722268,0.028326845630482718,0.0,0.13165727365535948,1742142366.046458,800480516.8589522,12.858303747595489,11.375731831930345,8.711923480315985,5935.0,0.0,0.0,50.0,1.0,34.0,0.01250752376598896
1702570006,0.2888280419739231,0.2939059715024698,0.04222066027883195,0.0,0.21478856765678953,1742222479.4816644,800613439.5626798,8.39778566579303,16.078696554994792,8.886859846022528,5935.0,0.0,0.0,51.0,1.0,34.0,0.0050779295285466874
1702570007,0.30875373246078275,0.24208505443626402,0.05523753752376833,0.0,0.22526300282587797,1742457658.6388688,800795761.0544873,17.71078071094717,13.158448967282673,8.986696534969859,5935.0,0.0,0.0,53.0,1.0,34.0,0.06666867802451873
1702570008,0.290517267365584,0.24370212742791664,0.03840257163539825,0.0,0.0720055816172393,1742576265.8173423,800949945.9843506,9.751692168566946,13.066536370770883,8.749972156913518,5935.0,0.0,0.0,50.0,1.0,34.0,0.04681513993766734
1702570009,0.2829683831962081,0.2771199394196686,0.04500960991628504,0.0,0.1622334566800856,1742769370.6622264,801109368.2169607,12.700948079113966,14.166568783621578,8.238884091764426,5935.0,0.0,0.0,53.0,1.0,34.0,0.00584844377653948
1702570010,0.22820718426535486,0.33041899916300055,0.02790321110238041,0.0,0.11541925123983393,1742864174.5711584,801184732.7622507,14.574140233828832,10.891597562565321,8.690275407640806,5935.0,0.0,0.0,49.0,1.0,34.0,0.10221181489764569
1702570011,0.2668032415114411,0.32539695798769186,0.03409018955433383,0.0,0.07526884203269926,1743082618.6236744,801289702.8414706,18.965779240003258,12.451604524290953,8.854886183740755,5935.0,0.0,0.0,46.0,1.0,34.0,0.05859371647625078
1702570012,0.23626596553582407,0.21681129749602182,0.030497307134383846,0.0,0.18195518903522603,1743226648.907471,801352618.6263697,10.208534960513076,13.611951302801923,8.970288890683,5935.0,0.0,0.0,50.0,1.0,34.0,0.019454668039802253
1702570013,0.29460379028668554,0.3306620650219968,0.05526678203082818,0.0,0.22096620103854736,1743411426.1017227,801468807.6159284,8.658188367437852,7.427065912608126,8.852805687099872,5935.0,0.0,0.0,43.0,1.0,34.0,0.03605827473531126
1702570014,0.2697916897095916,0.28266780459119867,0.03388671909685729,0.0,0.09699802742541495,1743561177.087173,801649374.8146571,17.465215343898436,14.098321260228566,8.869913090150115,5935.0,0.0,0.0,47.0,1.0,34.0,0.01287611488160706
1702570015,0.28491753073564796,0.2948107231442284,0.025090948049060494,0.0,0.08179079470026934,1743682730.2229903,801832934.1439469,14.296223481869209,15.39600681970272,8.936344797576764,5935.0,0.0,0.0,40.0,1.0,34.0,0.009893192408580442
1702570016,0.26724503451196374,0.2883020899965396,0.05526886418530744,0.0,0.2459638748351952,1743886948.8076568,801914531.5955355,13.82583748018162,10.211450460950756,8.77697956065352,5935.0,0.0,0.0,45.0,1.0,34.0,0.02105705548457587
1702570017,0.2955550545026681,0.25023044775244463,0.03243361185527485,0.0,0.18214657914810167,1744125893.4773264,802011842.8569568,14.026119355286516,12.917438704295193,8.695131797588589,5935.0,0.0,0.0,41.0,1.0,34.0,0.045324606750223484
1702570018,0.3531241218917649,0.32034045951891393,0.07354355108381083,0.0,0.09311665959726075,1744321432.3834407,802210114.5086623,17.74062899961996,11.460008137711599,8.870314369273318,5935.0,0.0,0.0,53.0,1.0,34.0,0.032783662372850964
1702570019,0.2674357409082348,0.29684268586718626,0.06238224260705165,0.0,0.31331643158219946,1744557190.6713705,802377106.0482775,6.1042455764846135,12.353126790897043,8.881008252731128,5935.0,0.0,0.0,44.0,1.0,34.0,0.029406944958951464
