timestamp,host,metric,value
2026-07-19T12:05:23+00:00,station1,throughput_in_bps,511787.10909090907
2026-07-19T12:05:38+00:00,station1,throughput_in_bps,554733.1406025564
2026-07-19T12:05:53+00:00,station1,throughput_in_bps,577197.5272727272
2026-07-19T12:06:08+00:00,station1,throughput_in_bps,466797.2798516283
2026-07-19T12:06:23+00:00,station1,throughput_in_bps,579207.9636363635
2026-07-19T12:06:38+00:00,station1,throughput_in_bps,536375.184100951
2026-07-19T12:06:53+00:00,station1,throughput_in_bps,581828.9968908526
2026-07-19T12:07:08+00:00,station1,throughput_in_bps,444872.5272727272
2026-07-19T12:07:23+00:00,station1,throughput_in_bps,556327.8727272727
2026-07-19T12:07:38+00:00,station1,throughput_in_bps,444429.1921965055
2026-07-19T12:07:53+00:00,station1,throughput_in_bps,644301.0363636364
2026-07-19T12:08:08+00:00,station1,throughput_in_bps,473442.2786697456
2026-07-19T12:08:23+00:00,station1,throughput_in_bps,444842.9005218466
2026-07-19T12:08:38+00:00,station1,throughput_in_bps,333141.5636363636
2026-07-19T12:08:53+00:00,station1,throughput_in_bps,445498.28184942086
2026-07-19T12:09:08+00:00,station1,throughput_in_bps,530049.2518589895
2026-07-19T12:09:23+00:00,station1,throughput_in_bps,589297.6309521645
2026-07-19T12:09:38+00:00,station1,throughput_in_bps,445164.43636363634
2026-07-19T12:09:53+00:00,station1,throughput_in_bps,556634.7090909091
2026-07-19T12:10:08+00:00,station1,throughput_in_bps,445181.64627161477
2026-07-19T12:10:23+00:00,station1,throughput_in_bps,638052.7444955546
2026-07-19T12:10:38+00:00,station1,throughput_in_bps,479986.43636363634
2026-07-19T12:10:53+00:00,station1,throughput_in_bps,555442.9636363636
2026-07-19T12:11:08+00:00,station1,throughput_in_bps,443860.202541772
2026-07-19T12:11:23+00:00,station1,throughput_in_bps,547080.9999999999
2026-07-19T12:11:38+00:00,station1,throughput_in_bps,547430.2181818181
2026-07-19T12:11:53+00:00,station1,throughput_in_bps,542138.2702132688
2026-07-19T12:12:08+00:00,station1,throughput_in_bps,433569.8128988854
2026-07-19T12:12:23+00:00,station1,throughput_in_bps,546872.1636363636
2026-07-19T12:12:38+00:00,station1,throughput_in_bps,505680.50909090904
2026-07-19T12:12:53+00:00,station1,throughput_in_bps,560797.2545454545
2026-07-19T12:13:08+00:00,station1,throughput_in_bps,388452.4909090909
2026-07-19T12:13:23+00:00,station1,throughput_in_bps,454185.7171427013
2026-07-19T12:13:38+00:00,station1,throughput_in_bps,344395.77462227957
2026-07-19T12:13:53+00:00,station1,throughput_in_bps,480088.35027365125
2026-07-19T12:14:08+00:00,station1,throughput_in_bps,383534.32005382114
2026-07-19T12:14:23+00:00,station1,throughput_in_bps,334402.3818181818
2026-07-19T12:14:38+00:00,station1,throughput_in_bps,227421.0803832797
2026-07-19T12:14:53+00:00,station1,throughput_in_bps,267844.41535300645
2026-07-19T12:15:08+00:00,station1,throughput_in_bps,287627.3636363636
2026-07-19T12:15:23+00:00,station1,throughput_in_bps,341321.50909090904
