timestamp,host,metric,value
2026-07-19T12:13:20.527802+00:00,station2,bgp_update_rate,7.6173
2026-07-19T12:38:06.926581+00:00,station2,bgp_update_rate,8.3841
2026-07-19T12:41:18.009851+00:00,station2,bgp_update_rate,7.2253
2026-07-19T13:00:47.344141+00:00,station2,bgp_update_rate,5.0841
2026-07-19T13:03:49.063685+00:00,station2,bgp_update_rate,12.0298
2026-07-19T13:24:05.715766+00:00,station2,bgp_update_rate,6.4311
2026-07-19T13:26:30.552790+00:00,station2,bgp_update_rate,9.5573
2026-07-19T13:42:00.936981+00:00,station1,bgp_update_rate,6.7483
2026-07-19T13:43:11.269743+00:00,station2,bgp_update_rate,10.3968
2026-07-19T13:45:24.146356+00:00,station1,bgp_update_rate,16.8745
2026-07-19T13:45:30.598590+00:00,station2,bgp_update_rate,10.6413
2026-07-19T13:48:47.446826+00:00,station1,bgp_update_rate,27.0149
2026-07-19T13:49:08.619094+00:00,station1,bgp_update_rate,46.4611
2026-07-19T13:49:28.534852+00:00,station1,bgp_update_rate,36.1434
2026-07-19T13:49:48.418996+00:00,station1,bgp_update_rate,34.2090
2026-07-19T13:58:45.173509+00:00,station1,bgp_update_rate,17.8002
2026-07-19T14:00:07.373141+00:00,station2,bgp_update_rate,13.1623
2026-07-19T14:00:48.639483+00:00,station1,bgp_update_rate,14.5492
2026-07-19T14:02:50.395978+00:00,station2,bgp_update_rate,13.7105
2026-07-19T14:02:51.131024+00:00,station1,bgp_update_rate,15.3837
2026-07-19T14:04:54.571539+00:00,station1,bgp_update_rate,27.4441
2026-07-19T14:05:31.616644+00:00,station1,bgp_update_rate,24.9780
2026-07-19T14:05:50.157233+00:00,station1,bgp_update_rate,37.5144
2026-07-19T14:06:11.578482+00:00,station1,bgp_update_rate,31.0809
2026-07-19T14:06:29.174302+00:00,station1,bgp_update_rate,24.3385
2026-07-19T14:07:02.533056+00:00,station1,bgp_update_rate,23.8619
