ts_unix,latency_gre_ms,latency_eth0_ms,jitter_gre_ms,loss_gre_pct,util_gre_mbps,net_bytes_recv_eth0,net_bytes_sent_eth0,cpu_usage_system,cpu_usage_user,mem_used_percent,bgp_flap_count,netflow_bulk_bytes,netflow_voice_bytes,ipsec_rekey_events_1h,ipsec_rekey_anomaly,htb_payload_ceil_mbps,path_asymmetry
1700420000,0.32762258865564853,0.2314689443403849,0.05758795949725658,0.0,0.08884743451963772,1438980219.0696073,929416517.8463756,12.735029630625672,12.511361612669141,8.916668790314343,5267.0,0.0,0.0,51.0,1.0,34.0,0.09615364431526363
1700420001,0.2926412279024486,0.32381723620904096,0.039001481780274946,0.0,0.2127256539576432,1439071068.003145,929590662.5221745,15.475003136329995,8.562830148467047,8.772270645468211,5267.0,0.0,0.0,50.0,1.0,34.0,0.03117600830659234
1700420002,0.33890165354696117,0.2853641155379359,0.04861642006015766,0.0,0.1500170524485825,1439158514.643329,929663805.9459846,16.129236742213394,10.591465798047082,9.12124714013057,5267.0,0.0,0.0,45.0,1.0,34.0,0.053537538009025276
1700420003,0.27374339934461533,0.27463271812785384,0.02351037568617521,0.0,0.12303590902264855,1439260601.2992358,929785161.6849185,18.51588917088357,14.463917690301983,8.897588918173707,5267.0,0.0,0.0,54.0,1.0,34.0,0.0008893187832385019
1700420004,0.31172617073220776,0.27003470878133917,0.053578271261437896,0.0,0.1962512926146704,1439456625.5349116,929856124.55746,14.874754386916052,12.466743236562913,8.810136860423334,5267.0,0.0,0.0,46.0,1.0,34.0,0.04169146195086859
1700420005,0.30156477594759934,0.3089386467751562,0.06989882622468792,0.0,0.07799909261010333,1439633311.5382237,929927094.107179,12.118509382828819,10.721315134570794,8.670125332646014,5267.0,0.0,0.0,49.0,1.0,34.0,0.007373870827556861
1700420006,0.22268520913536777,0.27995344910042674,0.03075296414670866,0.0,0.19139271455735038,1439764983.0548944,929981716.7823642,16.84490631917142,14.344889325437112,8.928696382188575,5267.0,0.0,0.0,47.0,1.0,34.0,0.057268239965058976
1700420007,0.2823478270047354,0.25172941029986234,0.03145494707326932,0.0,0.10066989501975634,1439894893.9937148,930131004.2595733,15.988642976215056,8.322190855993554,8.823780953661508,5267.0,0.0,0.0,54.0,1.0,34.0,0.03061841670487303
1700420008,0.27762613841119044,0.3037032571267223,0.03061195319594552,0.0,0.1336651841253344,1440097695.083316,930250285.8441111,12.473048424006684,10.547784613739713,8.801874117809154,5267.0,0.0,0.0,49.0,1.0,34.0,0.026077118715531866
1700420009,0.30922986635623634,0.3033959352808983,0.011057750551538254,0.0,0.22657695762809504,1440284843.1241462,930354557.735694,12.306806751823386,11.606058061962306,8.60159505814684,5267.0,0.0,0.0,45.0,1.0,34.0,0.005833931075338028
1700420010,0.30599096906893747,0.26283562833919816,0.0358912488426474,0.0,0.1535286212172427,1440486714.4563034,930471961.9610156,12.574944115754295,17.19691319114426,8.657496691763413,5267.0,0.0,0.0,54.0,1.0,34.0,0.04315534072973931
1700420011,0.2764386769639775,0.31520924412372187,0.04144259015427739,0.0,0.05908757037653557,1440596765.829403,930650454.1036295,14.950942409329112,13.737694574183429,8.72057609364043,5267.0,0.0,0.0,49.0,1.0,34.0,0.03877056715974436
1700420012,0.2908740858209377,0.33805336673962744,0.05670222491829157,0.0,0.1632451060768883,1440683840.2389596,930774552.7265161,14.717102539825264,7.90601002951254,8.853530658872428,5267.0,0.0,0.0,46.0,1.0,34.0,0.047179280918689726
1700420013,0.34853211564878245,0.2543371083703144,0.03555554605802454,0.0,0.13521739270751765,1440822808.1057305,930913190.0502384,12.440760787376927,8.2936962343779,8.579379055824601,5267.0,0.0,0.0,46.0,1.0,34.0,0.09419500727846802
1700420014,0.30254055389800777,0.31514379703683143,0.045354229246876716,0.0,0.31977116241842507,1441000001.8746345,931034213.4603969,15.657637733103986,23.65544986402932,8.678058835703451,5267.0,0.0,0.0,47.0,1.0,34.0,0.012603243138823661
1700420015,0.27338570959281255,0.27163709602820574,0.006506341105912861,0.0,0.17014463795085302,1441103844.2197642,931167318.8819277,14.628194269781378,16.263920923150575,8.727053813639001,5267.0,0.0,0.0,41.0,1.0,34.0,0.0017486135646068157
1700420016,0.301227470678057,0.3430378974073965,0.02549547870928494,0.0,0.189119216503102,1441222980.5982163,931222930.7653542,12.002817605843392,15.93095804409223,9.119270459865275,5267.0,0.0,0.0,44.0,1.0,34.0,0.04181042672933949
1700420017,0.25714453283102456,0.3151546761120903,0.02690424609141219,0.0,0.11679509753390814,1441390540.3101857,931311325.5289392,15.539803864423453,15.726292051496976,8.866910830222313,5267.0,0.0,0.0,47.0,1.0,34.0,0.05801014328106574
1700420018,0.24097576944931004,0.2516618727704114,0.0661200348341365,0.0,0.19208115424054836,1441622426.2389343,931439154.2829973,14.639966454293752,18.31636502564174,8.832907375204579,5267.0,0.0,0.0,40.0,1.0,34.0,0.01068610332110137
1700420019,0.2735629107666505,0.32318866130179663,0.07301855864462499,0.0,0.21001295069231293,1441861684.474525,931525299.8692482,14.732937748887625,18.143023967983968,9.058549858117495,5267.0,0.0,0.0,53.0,1.0,34.0,0.04962575053514612
1700420020,0.2746725071545605,0.333843328767266,0.03673114202950975,0.0,0.10250680225695583,1442106894.9669554,931650411.0471785,16.573307178756178,8.421091924176695,8.85063618231984,5267.0,0.0,0.0,42.0,1.0,34.0,0.05917082161270554
1700420021,0.34629927445254866,0.29271754720705234,0.022436952661424984,0.0,0.22507571552938005,1442304919.5810146,931787578.5385617,13.805126392279528,3.79931159587591,8.749881483894878,5267.0,0.0,0.0,40.0,1.0,34.0,0.05358172724549631
1700420022,0.2369442912904174,0.2909189447778325,0.036909886415001994,0.0,0.14610813966664948,1442497606.4971845,931980922.0271188,18.011031301218416,10.689307622552157,8.695608608249396,5267.0,0.0,0.0,50.0,1.0,34.0,0.053974653487415064
1700420023,0.28104564732478,0.29727490373813664,0.0775368922256334,0.0,0.19236013509175975,1442648855.9314682,932175856.8139403,14.361959126511497,7.662447711066534,8.672013497416177,5267.0,0.0,0.0,51.0,1.0,34.0,0.016229256413356652
1700420024,0.23146231992651986,0.2722787895810954,0.03674668158910185,0.0,0.20209235025132383,1442864314.8364835,932260752.9252353,11.083664649025566,16.823414483552934,8.640637838221066,5267.0,0.0,0.0,52.0,1.0,34.0,0.040816469654575555
1700420025,0.268822422905357,0.26369417665497236,0.018064288430907207,0.0,0.173401621202321,1442986447.5621853,932346252.2796849,8.131819018436037,4.969086434573475,9.075537029248197,5267.0,0.0,0.0,54.0,1.0,34.0,0.00512824625038466
1700420026,0.2431373348469863,0.27895253129635905,0.04869532148933237,0.0,0.20390888856583567,1443090905.7907903,932534397.850558,10.05257168628705,18.91479057762237,8.743576589315486,5267.0,0.0,0.0,41.0,1.0,34.0,0.035815196449372755
