ts_unix,latency_gre_ms,latency_eth0_ms,jitter_gre_ms,loss_gre_pct,util_gre_mbps,net_bytes_recv_eth0,net_bytes_sent_eth0,cpu_usage_system,cpu_usage_user,mem_used_percent,bgp_flap_count,netflow_bulk_bytes,netflow_voice_bytes,ipsec_rekey_events_1h,ipsec_rekey_anomaly,htb_payload_ceil_mbps,path_asymmetry
1703720000,0.2711249195129062,0.24479327621945757,0.05578298448926912,0.0,0.17742399677381668,1569672474.413142,889338545.2211403,14.98559868635592,9.595801652822056,8.861333496252566,5805.0,0.0,0.0,44.0,1.0,34.0,0.026331643293448614
1703720001,0.3083094663404989,0.2983559561974492,0.06933017468588673,0.0,0.12776564120228787,1569903860.3147705,889496835.440229,16.93794618581303,10.506270524358214,8.633495710761796,5805.0,0.0,0.0,40.0,1.0,34.0,0.009953510143049682
1703720002,0.2760324538259118,0.3262281089115988,0.06396500324609326,0.0,0.217958685866246,1570099567.4720078,889558468.2161194,19.083835704628207,6.319795439681499,8.925375504278833,5805.0,0.0,0.0,43.0,1.0,34.0,0.05019565508568702
1703720003,0.264306646389139,0.307436698129625,0.07213932121026997,0.0,0.1003569642218365,1570271065.5831404,889709870.8493023,15.369501259156404,9.63624648295332,8.546654953492226,5805.0,0.0,0.0,52.0,1.0,34.0,0.04313005174048601
1703720004,0.28892528767214876,0.2901601841542648,0.03372127036173094,0.0,0.22711535826381513,1570479136.5819967,889885306.3198471,12.189899789221577,7.8571466326986545,8.849508136434906,5805.0,0.0,0.0,50.0,1.0,34.0,0.0012348964821160546
1703720005,0.23888214887080916,0.2747466065335522,0.0538984531040993,0.0,0.34836565857539303,1570715046.9630363,890062595.4867227,16.186272186644835,13.862515713748278,8.84766594826614,5805.0,0.0,0.0,53.0,1.0,34.0,0.03586445766274304
1703720006,0.1966707073210125,0.3781580909921356,0.01719639212402625,0.0,0.19107881171277458,1570846334.5509057,890185707.8132861,16.512086353955606,11.410846756422217,9.022020545385676,5805.0,0.0,0.0,49.0,1.0,34.0,0.1814873836711231
1703720007,0.2528349324988842,0.23470656439387888,0.012982381619404154,0.0,0.16524544175082032,1571012945.8328333,890372701.0176042,15.941093713800878,13.541466059363557,8.888659675806647,5805.0,0.0,0.0,46.0,1.0,34.0,0.018128368105005344
1703720008,0.3264259533154308,0.325300974682832,0.0186410807609573,0.0,0.08364090017609975,1571130895.5256279,890538344.6244508,13.484907049256366,13.388884133355228,8.751131750603408,5805.0,0.0,0.0,40.0,1.0,34.0,0.0011249786325988054
1703720009,0.3183250863046583,0.30144051099954866,0.028414665828285342,0.0,0.12637436372000685,1571216995.6138375,890603869.4971291,15.711293594259265,9.265080611895451,8.762535649525352,5805.0,0.0,0.0,47.0,1.0,34.0,0.016884575305109617
1703720010,0.2158789928632556,0.2795329958024287,0.042597279411594524,0.0,0.12189335166989178,1571298789.0091445,890747929.5648029,17.75206724274342,11.314102440162314,9.00852762259261,5805.0,0.0,0.0,44.0,1.0,34.0,0.06365400293917309
1703720011,0.314678716160554,0.2430596059191272,0.03527801942051058,0.0,0.18075129070860507,1571449118.9975402,890880457.4113224,18.961824234148597,11.390469190355283,8.988920583786602,5805.0,0.0,0.0,43.0,1.0,34.0,0.07161911024142678
1703720012,0.287062833017475,0.27796086083437527,0.04553953123101699,0.0,0.09686697235598855,1571609043.446521,890939015.1308439,18.237666403197156,16.75431004911151,8.99928676144602,5805.0,0.0,0.0,46.0,1.0,34.0,0.009101972183099716
1703720013,0.31876033728149444,0.25491635329446216,0.0515905844105777,0.0,0.11495623983447109,1571808047.7190516,891127680.5500318,13.065743091803824,13.245063715505381,8.910631931527691,5805.0,0.0,0.0,42.0,1.0,34.0,0.06384398398703228
1703720014,0.3459463685395,0.2596462459781891,0.07883138611837101,0.0,0.11314411641879875,1571975053.7537236,891261409.1239562,6.675841987653463,10.444058834102592,8.884993311828367,5805.0,0.0,0.0,53.0,1.0,34.0,0.08630012256131092
1703720015,0.21948124553144072,0.22201800154874907,0.04472807720732001,0.0,0.2629339500983555,1572149487.029363,891321706.4614375,12.889726035292327,12.412217588504907,8.896768915386545,5805.0,0.0,0.0,51.0,1.0,34.0,0.0025367560173083503
1703720016,0.2778634624636289,0.2976144193540698,0.024104744649817395,0.0,0.23174639712261536,1572375007.0589302,891451864.2661464,19.36628574790366,12.008881838542328,8.757930355621475,5805.0,0.0,0.0,50.0,1.0,34.0,0.019750956890440874
1703720017,0.30437553598000583,0.2881067132325567,0.0401588278986434,0.0,0.14421657594692516,1572617906.7875233,891517270.0460516,12.582608486913,12.620083880125046,9.064721781345481,5805.0,0.0,0.0,53.0,1.0,34.0,0.01626882274744912
1703720018,0.28900312756779384,0.31300845323793436,0.06094586271850188,0.0,0.12956675802825265,1572729613.940859,891704815.6821399,8.3298259036059,19.202502017499945,8.909326026483837,5805.0,0.0,0.0,44.0,1.0,34.0,0.02400532567014052
1703720019,0.32235569628862004,0.2892365934992901,0.07317207932614844,0.0,0.2311964468432079,1572850033.8037436,891797844.1941439,14.896411681409617,11.758277525294105,8.585500757942418,5805.0,0.0,0.0,53.0,1.0,34.0,0.033119102789329946
1703720020,0.24044862391489924,0.29029888834096346,0.004244260528126431,0.0,0.15493495251573874,1573048492.0053098,891871198.4145708,16.967436444440036,15.40345371745907,8.781243984388643,5805.0,0.0,0.0,40.0,1.0,34.0,0.04985026442606422
1703720021,0.27288946149397453,0.25221834812781535,0.06635792307388437,0.0,0.2159663605777874,1573179059.9535682,891925734.9765183,19.493857904828744,14.304779344848402,9.060773178533895,5805.0,0.0,0.0,50.0,1.0,34.0,0.020671113366159177
1703720022,0.31005019622228003,0.3209495632702643,0.0361837104657996,0.0,0.23710781224721217,1573408475.2944152,892006490.0889549,17.68332346046691,7.676431140667714,8.639642860029708,5805.0,0.0,0.0,41.0,1.0,34.0,0.010899367047984276
1703720023,0.31535601442494016,0.3124635498628149,0.031169855854666747,0.0,0.19176219092384983,1573611185.031732,892111950.2143861,15.05211531925185,14.024839468582105,9.194543865136689,5805.0,0.0,0.0,42.0,1.0,34.0,0.0028924645621252743
1703720024,0.379322511270231,0.29290159757602036,0.03477466257514845,0.0,0.3850287566082052,1573708612.992401,892194368.4133983,7.923175816881276,6.757224638600249,8.752220835652782,5805.0,0.0,0.0,42.0,1.0,34.0,0.08642091369421062
1703720025,0.3073264883704802,0.2690122278775987,0.07731399391799518,0.0,0.18598998827647145,1573836840.9403338,892340242.7243358,22.146842440214378,12.615496359487445,8.888503578907446,5805.0,0.0,0.0,42.0,1.0,34.0,0.0383142604928815
1703720026,0.31447165212188755,0.25276287000346764,0.05532591951946421,0.0,0.2827926051426804,1574057560.8364737,892501888.4255939,8.474298098972751,13.123311279500872,8.804887881930323,5805.0,0.0,0.0,43.0,1.0,34.0,0.0617087821184199
1703720027,0.22930406401709524,0.26023521926330806,0.029221869839041813,0.0,0.16622920404785663,1574285059.5187573,892576854.0284663,13.155404230593161,9.334304670270168,8.829900891413574,5805.0,0.0,0.0,53.0,1.0,34.0,0.030931155246212816
1703720028,0.270723542058638,0.28213189265672656,0.036822878731181945,0.0,0.13285611253853025,1574427809.4261377,892675013.1524602,22.753537864597067,11.845124281691847,8.594423730772766,5805.0,0.0,0.0,46.0,1.0,34.0,0.011408350598088535
