timestamp,host,metric,value
2026-07-20T18:56:42.785166+00:00,station1,bgp_update_rate,11.0697
2026-07-20T18:58:01.314481+00:00,station2,bgp_update_rate,9.8699
2026-07-20T18:58:40.123250+00:00,station1,bgp_update_rate,12.4423
2026-07-20T19:00:35.631967+00:00,station1,bgp_update_rate,15.9644
2026-07-20T19:00:37.179054+00:00,station2,bgp_update_rate,5.2876
2026-07-20T19:02:31.101603+00:00,station1,bgp_update_rate,15.6610
2026-07-20T19:04:26.485943+00:00,station1,bgp_update_rate,27.7665
2026-07-20T19:05:01.015510+00:00,station1,bgp_update_rate,37.9192
2026-07-20T19:05:21.267895+00:00,station1,bgp_update_rate,51.2260
2026-07-20T19:05:41.490273+00:00,station1,bgp_update_rate,24.6971
2026-07-20T19:06:02.755992+00:00,station1,bgp_update_rate,44.3240
