timestamp,host,metric,value
2026-07-22T04:40:37.322650+00:00,station1,bgp_update_rate,13.4583
2026-07-22T04:41:58.327576+00:00,station2,bgp_update_rate,9.2635
2026-07-22T04:43:32.108534+00:00,station1,bgp_update_rate,15.3492
2026-07-22T04:44:40.687754+00:00,station2,bgp_update_rate,12.6895
2026-07-22T04:46:25.818970+00:00,station1,bgp_update_rate,14.6435
2026-07-22T04:49:19.562296+00:00,station1,bgp_update_rate,31.7956
2026-07-22T04:49:30.396265+00:00,station1,bgp_update_rate,20.7066
2026-07-22T04:49:42.102069+00:00,station1,bgp_update_rate,21.7486
2026-07-22T04:49:52.790159+00:00,station1,bgp_update_rate,25.7235
2026-07-22T04:50:04.560810+00:00,station1,bgp_update_rate,31.4937
2026-07-22T04:50:20.009612+00:00,station1,bgp_update_rate,25.3142
2026-07-22T05:00:27.297618+00:00,station1,bgp_update_rate,16.2904
2026-07-22T05:02:15.773201+00:00,station1,bgp_update_rate,11.7442
2026-07-22T05:02:24.394586+00:00,station2,bgp_update_rate,12.8851
2026-07-22T05:04:04.242476+00:00,station1,bgp_update_rate,7.4269
2026-07-22T05:05:51.653647+00:00,station1,bgp_update_rate,12.9989
2026-07-22T05:06:20.638578+00:00,station2,bgp_update_rate,13.7405
2026-07-22T05:07:49.479912+00:00,station1,bgp_update_rate,53.0916
2026-07-22T05:08:01.114132+00:00,station1,bgp_update_rate,38.2035
2026-07-22T05:08:13.713093+00:00,station1,bgp_update_rate,29.7335
2026-07-22T05:08:26.386374+00:00,station1,bgp_update_rate,53.0191
2026-07-22T05:08:38.031691+00:00,station1,bgp_update_rate,36.6547
2026-07-22T05:08:49.646477+00:00,station1,bgp_update_rate,43.4080
2026-07-22T05:09:01.269597+00:00,station1,bgp_update_rate,44.0957
2026-07-22T05:23:41.982899+00:00,station1,bgp_update_rate,7.6336
2026-07-22T05:25:12.216608+00:00,station2,bgp_update_rate,9.5717
2026-07-22T05:25:56.638115+00:00,station1,bgp_update_rate,12.1161
2026-07-22T05:28:11.126064+00:00,station2,bgp_update_rate,9.0872
2026-07-22T05:28:11.362333+00:00,station1,bgp_update_rate,6.9281
2026-07-22T05:30:26.082924+00:00,station1,bgp_update_rate,22.9803
2026-07-22T05:30:41.311367+00:00,station1,bgp_update_rate,46.9480
2026-07-22T05:31:04.398902+00:00,station1,bgp_update_rate,35.9053
2026-07-22T05:31:25.246928+00:00,station1,bgp_update_rate,52.1267
2026-07-22T05:31:41.504244+00:00,station1,bgp_update_rate,22.6333
2026-07-22T05:32:02.745484+00:00,station1,bgp_update_rate,53.4733
2026-07-22T05:46:13.027887+00:00,station1,bgp_update_rate,7.1605
2026-07-22T05:49:08.502163+00:00,station2,bgp_update_rate,12.7666
2026-07-22T05:49:17.216735+00:00,station1,bgp_update_rate,12.3505
2026-07-22T05:52:21.408146+00:00,station1,bgp_update_rate,11.9198
2026-07-22T05:55:28.295578+00:00,station1,bgp_update_rate,52.0371
2026-07-22T05:55:50.027176+00:00,station1,bgp_update_rate,25.2327
2026-07-22T05:56:07.010182+00:00,station1,bgp_update_rate,27.7745
2026-07-22T05:56:23.920946+00:00,station1,bgp_update_rate,35.5304
2026-07-22T06:11:25.778609+00:00,station2,bgp_update_rate,5.4268
2026-07-22T06:31:11.314057+00:00,station1,bgp_update_rate,17.5236
2026-07-22T06:33:01.219426+00:00,station1,bgp_update_rate,13.2263
2026-07-22T06:33:33.842842+00:00,station2,bgp_update_rate,6.7208
2026-07-22T06:35:10.610480+00:00,station1,bgp_update_rate,16.9310
2026-07-22T06:37:00.549088+00:00,station1,bgp_update_rate,9.7261
2026-07-22T06:38:52.121033+00:00,station1,bgp_update_rate,46.6247
2026-07-22T06:39:11.439235+00:00,station1,bgp_update_rate,25.3523
2026-07-22T06:39:47.162688+00:00,station1,bgp_update_rate,37.2261
2026-07-22T06:40:04.462976+00:00,station1,bgp_update_rate,21.6336
2026-07-22T06:40:20.719015+00:00,station1,bgp_update_rate,37.1067
2026-07-22T06:54:55.306358+00:00,station2,bgp_update_rate,9.0193
2026-07-22T06:57:05.069358+00:00,station2,bgp_update_rate,6.5545
2026-07-22T07:15:40.775118+00:00,station2,bgp_update_rate,8.1778
2026-07-22T07:39:18.432406+00:00,station2,bgp_update_rate,10.8866
2026-07-22T07:42:09.036075+00:00,station2,bgp_update_rate,8.5716
2026-07-22T08:00:25.228211+00:00,station2,bgp_update_rate,12.2216
2026-07-22T08:03:54.596184+00:00,station2,bgp_update_rate,11.9226
2026-07-22T08:21:11.273538+00:00,station1,bgp_update_rate,11.7247
2026-07-22T08:22:44.245742+00:00,station2,bgp_update_rate,6.0352
2026-07-22T08:23:48.685569+00:00,station1,bgp_update_rate,6.7504
2026-07-22T08:25:49.134404+00:00,station2,bgp_update_rate,10.6580
2026-07-22T08:26:26.258252+00:00,station1,bgp_update_rate,12.5112
2026-07-22T08:29:03.739493+00:00,station1,bgp_update_rate,16.8523
2026-07-22T08:31:41.314985+00:00,station1,bgp_update_rate,26.2213
2026-07-22T08:31:54.737508+00:00,station1,bgp_update_rate,44.0387
2026-07-22T08:32:11.402029+00:00,station1,bgp_update_rate,38.0966
2026-07-22T08:32:27.884027+00:00,station1,bgp_update_rate,42.6041
2026-07-22T08:32:41.323494+00:00,station1,bgp_update_rate,21.6010
2026-07-22T08:32:55.911614+00:00,station1,bgp_update_rate,38.2830
2026-07-22T08:47:33.354299+00:00,station2,bgp_update_rate,8.6885
2026-07-22T08:49:40.398339+00:00,station2,bgp_update_rate,10.6680
