timestamp,host,metric,value
2026-07-18T12:22:44+00:00,station1,throughput_in_bps,441417.5636363636
2026-07-18T12:22:59+00:00,station1,throughput_in_bps,656557.9454545454
2026-07-18T12:23:14+00:00,station1,throughput_in_bps,465294.5818181818
2026-07-18T12:23:29+00:00,station1,throughput_in_bps,577687.6363636364
2026-07-18T12:23:44+00:00,station1,throughput_in_bps,467699.9872729586
2026-07-18T12:23:59+00:00,station1,throughput_in_bps,580582.2287677958
2026-07-18T12:24:14+00:00,station1,throughput_in_bps,545747.2545454545
2026-07-18T12:24:29+00:00,station1,throughput_in_bps,444280.1949055472
2026-07-18T12:24:44+00:00,station1,throughput_in_bps,333096.61818181816
2026-07-18T12:24:59+00:00,station1,throughput_in_bps,445765.54545454547
2026-07-18T12:25:14+00:00,station1,throughput_in_bps,458153.32448500936
2026-07-18T12:25:29+00:00,station1,throughput_in_bps,663131.9454545454
2026-07-18T12:25:44+00:00,station1,throughput_in_bps,445342.35167912144
2026-07-18T12:25:59+00:00,station1,throughput_in_bps,548741.2
2026-07-18T12:26:14+00:00,station1,throughput_in_bps,431256.50909090904
2026-07-18T12:26:29+00:00,station1,throughput_in_bps,542285.2882884521
2026-07-18T12:26:44+00:00,station1,throughput_in_bps,530269.8181818181
2026-07-18T12:26:59+00:00,station1,throughput_in_bps,425758.309090909
2026-07-18T12:27:14+00:00,station1,throughput_in_bps,319824.0213814294
2026-07-18T12:27:29+00:00,station1,throughput_in_bps,427057.18181818177
2026-07-18T12:27:44+00:00,station1,throughput_in_bps,432012.981582153
2026-07-18T12:27:59+00:00,station1,throughput_in_bps,641162.7818181817
2026-07-18T12:28:14+00:00,station1,throughput_in_bps,426261.1043435574
2026-07-18T12:28:29+00:00,station1,throughput_in_bps,542543.7999999999
2026-07-18T12:28:44+00:00,station1,throughput_in_bps,439619.34545454546
2026-07-18T12:28:59+00:00,station1,throughput_in_bps,558798.7236131566
2026-07-18T12:29:14+00:00,station1,throughput_in_bps,559041.3636363636
2026-07-18T12:29:29+00:00,station1,throughput_in_bps,448828.5999999999
2026-07-18T12:29:44+00:00,station1,throughput_in_bps,330983.47182573593
2026-07-18T12:29:59+00:00,station1,throughput_in_bps,441396.77085037914
2026-07-18T12:30:14+00:00,station1,throughput_in_bps,439088.1272727272
2026-07-18T12:30:29+00:00,station1,throughput_in_bps,659953.8363636363
2026-07-18T12:30:44+00:00,station1,throughput_in_bps,448499.7545409917
2026-07-18T12:30:59+00:00,station1,throughput_in_bps,557912.2363636363
2026-07-18T12:31:14+00:00,station1,throughput_in_bps,448270.41818181815
2026-07-18T12:31:29+00:00,station1,throughput_in_bps,562594.0869501974
2026-07-18T12:31:44+00:00,station1,throughput_in_bps,560448.8363636363
2026-07-18T12:31:59+00:00,station1,throughput_in_bps,555719.9090909091
2026-07-18T12:32:14+00:00,station1,throughput_in_bps,443057.2374043165
2026-07-18T12:32:29+00:00,station1,throughput_in_bps,554354.3454545455
2026-07-18T12:32:44+00:00,station1,throughput_in_bps,550643.5285348071
2026-07-18T12:32:59+00:00,station1,throughput_in_bps,569125.0727272726
