timestamp,host,metric,value
2026-07-21T09:18:32.538909+00:00,station1,bgp_update_rate,6.5628
2026-07-21T09:20:07.187206+00:00,station2,bgp_update_rate,10.2900
2026-07-21T09:23:28.352356+00:00,station2,bgp_update_rate,4.5569
2026-07-21T09:24:07.319048+00:00,station1,bgp_update_rate,17.1406
2026-07-21T09:29:40.789875+00:00,station1,bgp_update_rate,27.3812
2026-07-21T09:29:53.301930+00:00,station1,bgp_update_rate,52.2846
2026-07-21T09:30:05.813034+00:00,station1,bgp_update_rate,24.2818
2026-07-21T09:30:19.380614+00:00,station1,bgp_update_rate,36.8894
2026-07-21T09:30:42.155989+00:00,station1,bgp_update_rate,48.1946
2026-07-21T09:30:54.688067+00:00,station1,bgp_update_rate,34.1072
2026-07-21T09:31:07.214933+00:00,station1,bgp_update_rate,42.3525
