ts_unix,latency_gre_ms,latency_eth0_ms,jitter_gre_ms,loss_gre_pct,util_gre_mbps,net_bytes_recv_eth0,net_bytes_sent_eth0,cpu_usage_system,cpu_usage_user,mem_used_percent,bgp_flap_count,netflow_bulk_bytes,netflow_voice_bytes,ipsec_rekey_events_1h,ipsec_rekey_anomaly,htb_payload_ceil_mbps,path_asymmetry
1701720000,0.23884197895950135,0.29306123989187854,0.013292225451103326,0.0,0.24277106902429735,1233547986.3717537,822558068.4444382,20.97844999204747,13.631002879866776,8.815901859355785,6596.0,0.0,0.0,41.0,1.0,34.0,0.054219260932377195
1701720001,0.27410532030369783,0.30691986499626694,0.026809596848107485,0.0,0.1599633381500634,1233693858.390176,822651549.9578202,14.286560992297577,3.6562989332167035,8.920115431371135,6596.0,0.0,0.0,42.0,1.0,34.0,0.032814544692569114
1701720002,0.32042978003293754,0.2788871509032165,0.036099297916393124,0.0,0.0773029024885852,1233821441.5842924,822801978.1797221,12.29187995781652,12.42860316569832,9.035289614556065,6596.0,0.0,0.0,44.0,1.0,34.0,0.041542629129721065
1701720003,0.35262165006239243,0.2383461597077935,0.016049265820831077,0.0,0.05841698179631406,1233938122.1060514,822954448.9047003,13.202851922367778,15.92704775913433,9.06619049218814,6596.0,0.0,0.0,46.0,1.0,34.0,0.11427549035459894
1701720004,0.27950764789082383,0.29647963518908405,0.03473202617245705,0.0,0.10935102732937672,1234070008.5295076,823109181.1873078,15.999974039413571,13.740722547275075,8.799015142511212,6596.0,0.0,0.0,41.0,1.0,34.0,0.016971987298260216
1701720005,0.26031041526683496,0.27622663286333704,0.033149017259726056,0.0,0.15084750299950966,1234194690.9188776,823297227.2068725,14.60729981515452,10.857976822546917,8.738556781978629,6596.0,0.0,0.0,40.0,1.0,34.0,0.01591621759650208
1701720006,0.28990483162114833,0.26158774862347595,0.04240254710348041,0.0,0.0927196255012139,1234424133.211737,823467205.6468608,12.631581137596656,9.395835056048318,8.55562094238805,6596.0,0.0,0.0,46.0,1.0,34.0,0.028317082997672383
1701720007,0.27857953308753786,0.32428039159788646,0.04371883126334463,0.0,0.20329125323854824,1234622940.0245383,823638479.6582572,4.395155565736745,22.814275255430086,8.640363602750513,6596.0,0.0,0.0,42.0,1.0,34.0,0.04570085851034861
1701720008,0.23562142983822815,0.2925619108040385,0.03873527761223534,0.0,0.28118668125951657,1234747745.2315114,823693156.0102361,9.42650302416013,3.8065829372382556,8.889971422267047,6596.0,0.0,0.0,49.0,1.0,34.0,0.056940480965810336
1701720009,0.2978174624154025,0.3243470175281221,0.04095170695787778,0.0,0.2127925765942221,1234836706.40554,823847409.0403409,10.043671595198806,13.447235686850087,9.090915485009564,6596.0,0.0,0.0,40.0,1.0,34.0,0.026529555112719594
1701720010,0.34130423621324757,0.2972010986054643,0.027788120343437445,0.0,0.2041684135438903,1234973982.4120157,823912734.8815248,9.71045333478682,9.455303143189537,8.9855227990843,6596.0,0.0,0.0,42.0,1.0,34.0,0.04410313760778328
1701720011,0.30457518457508437,0.3050525241530537,0.03862981370909316,0.0,0.11077339386416175,1235086805.4082615,823977372.4422605,13.310812012769995,17.254396530505147,8.974705741202703,6596.0,0.0,0.0,41.0,1.0,34.0,0.0004773395779693046
1701720012,0.30408261891372174,0.2872091708140465,0.0429713403661313,0.0,0.22697000069822312,1235171607.2624705,824033620.5460846,9.072317382204481,5.037496436480685,8.68606444716509,6596.0,0.0,0.0,52.0,1.0,34.0,0.016873448099675226
1701720013,0.2692147728494142,0.2485535249458311,0.041209335028886976,0.0,0.1855571225375647,1235377407.7174015,824164650.138966,15.514595603900508,14.925823132840913,8.72026488071828,6596.0,0.0,0.0,49.0,1.0,34.0,0.02066124790358309
1701720014,0.26893191399167055,0.3219784150782268,0.004839670188422358,0.0,0.13878885491512588,1235509891.530238,824240871.004096,15.038460934922629,13.09284513845141,8.787010757823722,6596.0,0.0,0.0,47.0,1.0,34.0,0.05304650108655623
1701720015,0.30078727934777727,0.3183081647438211,0.02532001107882749,0.0,0.20525598483820132,1235735944.2220995,824328724.8717493,15.795958280519056,9.205309991129399,8.629165865091206,6596.0,0.0,0.0,49.0,1.0,34.0,0.01752088539604385
1701720016,0.3136467537391046,0.29551120799560565,0.06918439005771815,0.0,0.12297915637238568,1235917993.9757702,824485095.0681417,14.62399876407929,15.679831621325109,8.754573130890341,6596.0,0.0,0.0,45.0,1.0,34.0,0.01813554574349896
1701720017,0.3223890966834754,0.26819896323516507,0.05394537343585146,0.0,0.16256788830708158,1236140696.8150024,824662835.1660404,9.767411071650546,7.594205867442734,8.592992833307273,6596.0,0.0,0.0,51.0,1.0,34.0,0.05419013344831031
1701720018,0.2809080596991328,0.24864509780467275,0.030614234241371954,0.0,0.04332536763608061,1236351548.8020911,824728202.7052085,11.960984313540491,11.9921846734808,8.759445789325195,6596.0,0.0,0.0,47.0,1.0,34.0,0.03226296189446004
1701720019,0.21420939973576386,0.33712033925428586,0.03355212174461206,0.0,0.06618091682635442,1236571572.6148124,824871120.087711,19.67440083646884,15.949926583036108,8.822131177042554,6596.0,0.0,0.0,44.0,1.0,34.0,0.122910939518522
1701720020,0.3098163512653373,0.2574897856293767,0.025081923028202315,0.0,0.1731466358768606,1236710257.8929052,824971479.2167023,14.22871964418994,12.19222624922251,8.716048322238503,6596.0,0.0,0.0,49.0,1.0,34.0,0.05232656563596061
1701720021,0.23531450218359146,0.3491806672169665,0.026496007580827992,0.0,0.2656681996089228,1236885072.8701713,825029581.117382,16.21311420049642,14.764393711042429,9.127645393840794,6596.0,0.0,0.0,41.0,1.0,34.0,0.11386616503337504
1701720022,0.2817883064921524,0.2979366354552366,0.02860427232901941,0.0,0.21246992391439085,1236990670.8927567,825101285.4685183,19.946526479029977,11.161877693877557,8.833315224828715,6596.0,0.0,0.0,45.0,1.0,34.0,0.016148328963084158
1701720023,0.277516316408613,0.2752170299173798,0.05207956667022546,0.0,0.2157586262336965,1237240353.791097,825267491.8186024,10.741518607146215,11.020967683402402,9.00489965149772,6596.0,0.0,0.0,50.0,1.0,34.0,0.0022992864912332323
1701720024,0.3337171173624652,0.33200999423774535,0.007271877628079661,0.0,0.14979499836618898,1237407109.0458834,825421145.5708281,9.974140648658018,14.430339664202553,8.856411342675775,6596.0,0.0,0.0,53.0,1.0,34.0,0.0017071231247198226
1701720025,0.30240383987252933,0.28833719067617547,0.058074788090571317,0.0,0.1553668471098734,1237607406.9933126,825571922.4308983,11.736481576946538,8.075511548523918,8.843893447573457,6596.0,0.0,0.0,52.0,1.0,34.0,0.014066649196353864
1701720026,0.27884248757103564,0.2624219943253846,0.06287014127169774,0.0,0.35951841412888086,1237792469.2940388,825723421.1618345,12.593226721315213,12.93324695529354,8.92610208357048,6596.0,0.0,0.0,47.0,1.0,34.0,0.016420493245651036
1701720027,0.2356252111156515,0.27576561419788787,0.04139378188037607,0.0,0.14661383124455718,1237915962.9471738,825836216.1617875,17.45667239221121,7.8786273479769315,8.862913535942328,6596.0,0.0,0.0,44.0,1.0,34.0,0.040140403082236376
1701720028,0.283809515352178,0.3144316091592598,0.03891677605615959,0.0,0.20121953482127689,1238009717.8373697,825982660.0450127,19.017030631390828,9.521426183731624,8.796697378797987,6596.0,0.0,0.0,46.0,1.0,34.0,0.03062209380708175
1701720029,0.3284838201938774,0.27383393786864835,0.00657478192339743,0.0,0.1638270729146119,1238136604.3405774,826051021.764343,15.29219660190656,12.01961815924674,8.665363711111398,6596.0,0.0,0.0,45.0,1.0,34.0,0.05464988232522905
