timestamp,host,metric,value
2026-07-21T12:05:27.522408+00:00,station1,bgp_update_rate,15.7916
2026-07-21T12:07:03.256720+00:00,station2,bgp_update_rate,7.5673
2026-07-21T12:09:48.948426+00:00,station1,bgp_update_rate,10.4128
2026-07-21T12:10:14.844953+00:00,station2,bgp_update_rate,10.5326
2026-07-21T12:14:07.802469+00:00,station1,bgp_update_rate,36.9343
2026-07-21T12:14:19.744274+00:00,station1,bgp_update_rate,43.7266
2026-07-21T12:14:39.494333+00:00,station1,bgp_update_rate,47.6493
2026-07-21T12:14:52.474515+00:00,station1,bgp_update_rate,32.9367
2026-07-21T12:15:04.469410+00:00,station1,bgp_update_rate,26.1453
2026-07-21T12:15:17.431689+00:00,station1,bgp_update_rate,36.1509
2026-07-21T12:26:38.722081+00:00,station1,bgp_update_rate,10.2488
2026-07-21T12:28:17.630337+00:00,station2,bgp_update_rate,6.2954
2026-07-21T12:30:12.857903+00:00,station1,bgp_update_rate,9.6690
2026-07-21T12:31:32.246417+00:00,station2,bgp_update_rate,9.4700
2026-07-21T12:33:47.040092+00:00,station1,bgp_update_rate,13.9097
2026-07-21T12:37:21.224939+00:00,station1,bgp_update_rate,33.3250
2026-07-21T12:37:42.742926+00:00,station1,bgp_update_rate,38.5509
2026-07-21T12:38:04.341267+00:00,station1,bgp_update_rate,43.7545
2026-07-21T12:38:43.902554+00:00,station1,bgp_update_rate,32.1392
2026-07-21T12:39:07.057240+00:00,station1,bgp_update_rate,29.7702
2026-07-21T12:49:40.083204+00:00,station1,bgp_update_rate,16.4274
2026-07-21T12:51:08.471230+00:00,station2,bgp_update_rate,13.1324
2026-07-21T12:53:44.250185+00:00,station1,bgp_update_rate,12.4989
2026-07-21T12:54:06.305456+00:00,station2,bgp_update_rate,12.5264
2026-07-21T12:57:48.500924+00:00,station1,bgp_update_rate,28.5503
2026-07-21T12:58:04.557420+00:00,station1,bgp_update_rate,22.5916
2026-07-21T12:58:20.716396+00:00,station1,bgp_update_rate,24.9840
2026-07-21T12:58:36.778874+00:00,station1,bgp_update_rate,44.2559
2026-07-21T12:58:52.825886+00:00,station1,bgp_update_rate,27.3574
2026-07-21T12:59:08.895149+00:00,station1,bgp_update_rate,36.0693
2026-07-21T13:08:15.213364+00:00,station1,bgp_update_rate,6.2213
2026-07-21T13:10:11.063764+00:00,station2,bgp_update_rate,11.3831
2026-07-21T13:11:04.698801+00:00,station1,bgp_update_rate,11.3775
2026-07-21T13:13:34.709612+00:00,station1,bgp_update_rate,9.0829
2026-07-21T13:14:28.357030+00:00,station2,bgp_update_rate,5.4129
2026-07-21T13:16:09.338187+00:00,station1,bgp_update_rate,48.2284
2026-07-21T13:16:24.192019+00:00,station1,bgp_update_rate,50.4016
2026-07-21T13:16:38.546828+00:00,station1,bgp_update_rate,27.4014
2026-07-21T13:16:54.019913+00:00,station1,bgp_update_rate,29.5976
2026-07-21T13:17:08.418992+00:00,station1,bgp_update_rate,35.7657
2026-07-21T13:17:23.327809+00:00,station1,bgp_update_rate,33.8280
2026-07-21T13:17:37.707520+00:00,station1,bgp_update_rate,38.2823
2026-07-21T13:31:52.409214+00:00,station1,bgp_update_rate,16.1246
2026-07-21T13:33:03.368510+00:00,station2,bgp_update_rate,13.1559
2026-07-21T13:35:18.351340+00:00,station1,bgp_update_rate,14.1387
2026-07-21T13:35:24.166492+00:00,station2,bgp_update_rate,6.1875
2026-07-21T13:38:45.312078+00:00,station1,bgp_update_rate,46.9426
2026-07-21T13:39:03.132521+00:00,station1,bgp_update_rate,22.4661
2026-07-21T13:39:24.597183+00:00,station1,bgp_update_rate,40.3138
2026-07-21T13:39:42.368492+00:00,station1,bgp_update_rate,21.6050
2026-07-21T13:52:34.316121+00:00,station1,bgp_update_rate,8.8760
2026-07-21T13:54:30.344995+00:00,station2,bgp_update_rate,13.9288
2026-07-21T13:58:14.723172+00:00,station1,bgp_update_rate,10.4288
2026-07-21T13:58:24.825025+00:00,station2,bgp_update_rate,12.0901
2026-07-21T14:03:54.050122+00:00,station1,bgp_update_rate,43.3691
2026-07-21T14:04:14.776722+00:00,station1,bgp_update_rate,43.9554
2026-07-21T14:04:34.440680+00:00,station1,bgp_update_rate,46.8890
2026-07-21T14:04:54.177608+00:00,station1,bgp_update_rate,35.5474
2026-07-21T14:05:13.830267+00:00,station1,bgp_update_rate,27.1433
2026-07-21T14:05:33.496644+00:00,station1,bgp_update_rate,53.4870
