timestamp,host,metric,value
2026-07-21T11:59:34+00:00,station1,throughput_in_bps,553382.0181818182
2026-07-21T11:59:49+00:00,station1,throughput_in_bps,443071.14545454545
2026-07-21T12:00:04+00:00,station1,throughput_in_bps,640695.5818181818
2026-07-21T12:00:19+00:00,station1,throughput_in_bps,473848.34545454546
2026-07-21T12:00:34+00:00,station1,throughput_in_bps,467685.19999999995
2026-07-21T12:00:49+00:00,station1,throughput_in_bps,356740.72727272724
2026-07-21T12:01:04+00:00,station1,throughput_in_bps,467852.698943694
2026-07-21T12:01:19+00:00,station1,throughput_in_bps,551038.2
2026-07-21T12:01:34+00:00,station1,throughput_in_bps,565476.3818181817
2026-07-21T12:01:49+00:00,station1,throughput_in_bps,442960.7614960816
2026-07-21T12:02:04+00:00,station1,throughput_in_bps,554537.109090909
2026-07-21T12:02:19+00:00,station1,throughput_in_bps,442894.7655497173
2026-07-21T12:02:34+00:00,station1,throughput_in_bps,658067.3321696123
2026-07-21T12:02:49+00:00,station1,throughput_in_bps,458032.0909090909
2026-07-21T12:03:04+00:00,station1,throughput_in_bps,554575.3322546043
2026-07-21T12:03:19+00:00,station1,throughput_in_bps,443456.1371611425
2026-07-21T12:03:34+00:00,station1,throughput_in_bps,555184.7999999999
2026-07-21T12:03:49+00:00,station1,throughput_in_bps,558377.7523227695
2026-07-21T12:04:04+00:00,station1,throughput_in_bps,463530.69090909086
2026-07-21T12:04:19+00:00,station1,throughput_in_bps,332983.85425189545
2026-07-21T12:04:34+00:00,station1,throughput_in_bps,444400.41818181815
2026-07-21T12:04:49+00:00,station1,throughput_in_bps,427815.36027927784
2026-07-21T12:05:04+00:00,station1,throughput_in_bps,650989.5642055888
2026-07-21T12:05:19+00:00,station1,throughput_in_bps,466904.3290121997
2026-07-21T12:05:34+00:00,station1,throughput_in_bps,554606.8909090909
2026-07-21T12:05:49+00:00,station1,throughput_in_bps,442776.14545454545
2026-07-21T12:06:04+00:00,station1,throughput_in_bps,556009.8907292595
2026-07-21T12:06:19+00:00,station1,throughput_in_bps,559961.2
2026-07-21T12:06:34+00:00,station1,throughput_in_bps,558967.9994181712
2026-07-21T12:06:49+00:00,station1,throughput_in_bps,447066.0363636363
2026-07-21T12:07:04+00:00,station1,throughput_in_bps,558617.0572514227
2026-07-21T12:07:19+00:00,station1,throughput_in_bps,533156.3426119525
2026-07-21T12:07:34+00:00,station1,throughput_in_bps,586089.7272727272
2026-07-21T12:07:49+00:00,station1,throughput_in_bps,441530.9250236346
2026-07-21T12:08:04+00:00,station1,throughput_in_bps,550857.4363636363
2026-07-21T12:08:19+00:00,station1,throughput_in_bps,438819.3636363636
2026-07-21T12:08:34+00:00,station1,throughput_in_bps,632501.6545454545
2026-07-21T12:08:49+00:00,station1,throughput_in_bps,474124.05228995834
2026-07-21T12:09:04+00:00,station1,throughput_in_bps,448675.4358853154
2026-07-21T12:09:19+00:00,station1,throughput_in_bps,339210.5636363636
2026-07-21T12:09:34+00:00,station1,throughput_in_bps,450921.98181818175
2026-07-21T12:09:49+00:00,station1,throughput_in_bps,530132.2
2026-07-21T12:10:04+00:00,station1,throughput_in_bps,583109.2727272727
2026-07-21T12:10:19+00:00,station1,throughput_in_bps,451083.9636363636
2026-07-21T12:10:34+00:00,station1,throughput_in_bps,561973.109090909
2026-07-21T12:10:49+00:00,station1,throughput_in_bps,450969.4727272727
2026-07-21T12:11:04+00:00,station1,throughput_in_bps,646437.067069069
2026-07-21T12:11:19+00:00,station1,throughput_in_bps,466698.14545454545
2026-07-21T12:11:34+00:00,station1,throughput_in_bps,550996.6
2026-07-21T12:11:49+00:00,station1,throughput_in_bps,439587.2545454545
2026-07-21T12:12:04+00:00,station1,throughput_in_bps,548966.2927476683
2026-07-21T12:12:19+00:00,station1,throughput_in_bps,553945.6152153754
2026-07-21T12:12:34+00:00,station1,throughput_in_bps,545619.720358552
2026-07-21T12:12:49+00:00,station1,throughput_in_bps,434407.87272727274
2026-07-21T12:13:04+00:00,station1,throughput_in_bps,545522.4892735074
2026-07-21T12:13:19+00:00,station1,throughput_in_bps,519081.61818181816
2026-07-21T12:13:34+00:00,station1,throughput_in_bps,587899.3654660825
2026-07-21T12:13:49+00:00,station1,throughput_in_bps,366545.2545454545
2026-07-21T12:14:04+00:00,station1,throughput_in_bps,445694.0964709733
2026-07-21T12:14:19+00:00,station1,throughput_in_bps,335766.67272727273
2026-07-21T12:14:34+00:00,station1,throughput_in_bps,522863.1843057399
2026-07-21T12:14:49+00:00,station1,throughput_in_bps,556534.4727272727
2026-07-21T12:15:04+00:00,station1,throughput_in_bps,563278.7070031271
2026-07-21T12:15:19+00:00,station1,throughput_in_bps,452572.14545454545
2026-07-21T12:15:34+00:00,station1,throughput_in_bps,564442.7636363636
2026-07-21T12:15:49+00:00,station1,throughput_in_bps,529877.1795850834
2026-07-21T12:16:04+00:00,station1,throughput_in_bps,585849.6363636364
2026-07-21T12:16:19+00:00,station1,throughput_in_bps,363104.4746268114
2026-07-21T12:16:34+00:00,station1,throughput_in_bps,425593.44375556806
2026-07-21T12:16:49+00:00,station1,throughput_in_bps,313587.4727272727
2026-07-21T12:17:04+00:00,station1,throughput_in_bps,506700.23453266185
2026-07-21T12:17:19+00:00,station1,throughput_in_bps,553849.2545454545
2026-07-21T12:17:34+00:00,station1,throughput_in_bps,538796.4909090908
2026-07-21T12:17:49+00:00,station1,throughput_in_bps,427815.39999999997
2026-07-21T12:18:04+00:00,station1,throughput_in_bps,539022.5256344993
2026-07-21T12:18:19+00:00,station1,throughput_in_bps,491562.23636363633
2026-07-21T12:18:34+00:00,station1,throughput_in_bps,617242.83194851
2026-07-21T12:18:49+00:00,station1,throughput_in_bps,435314.17610588897
2026-07-21T12:19:04+00:00,station1,throughput_in_bps,546225.9653843357
2026-07-21T12:19:19+00:00,station1,throughput_in_bps,435393.0253277332
2026-07-21T12:19:34+00:00,station1,throughput_in_bps,593824.6727272726
2026-07-21T12:19:49+00:00,station1,throughput_in_bps,515119.90909090906
2026-07-21T12:20:04+00:00,station1,throughput_in_bps,465265.2545454545
2026-07-21T12:20:19+00:00,station1,throughput_in_bps,355402.5891379843
2026-07-21T12:20:34+00:00,station1,throughput_in_bps,467463.77338593843
2026-07-21T12:20:49+00:00,station1,throughput_in_bps,506593.20739622915
2026-07-21T12:21:04+00:00,station1,throughput_in_bps,608337.2300196349
2026-07-21T12:21:19+00:00,station1,throughput_in_bps,442909.18181818177
2026-07-21T12:21:34+00:00,station1,throughput_in_bps,554882.3090909091
2026-07-21T12:21:49+00:00,station1,throughput_in_bps,443689.94545454544
2026-07-21T12:22:04+00:00,station1,throughput_in_bps,615177.109090909
2026-07-21T12:22:19+00:00,station1,throughput_in_bps,501304.75809530733
2026-07-21T12:22:34+00:00,station1,throughput_in_bps,555722.6363636364
2026-07-21T12:22:49+00:00,station1,throughput_in_bps,444710.2727272727
2026-07-21T12:23:04+00:00,station1,throughput_in_bps,556319.8189189681
2026-07-21T12:23:19+00:00,station1,throughput_in_bps,558298.449119107
2026-07-21T12:23:34+00:00,station1,throughput_in_bps,505465.94545454544
2026-07-21T12:23:49+00:00,station1,throughput_in_bps,330988.10909090907
2026-07-21T12:24:04+00:00,station1,throughput_in_bps,440982.0363636363
2026-07-21T12:24:19+00:00,station1,throughput_in_bps,381773.63224785903
2026-07-21T12:24:34+00:00,station1,throughput_in_bps,603227.6784902642
2026-07-21T12:24:49+00:00,station1,throughput_in_bps,506275.7636363636
2026-07-21T12:25:04+00:00,station1,throughput_in_bps,552132.5200443612
2026-07-21T12:25:19+00:00,station1,throughput_in_bps,442134.7818181818
2026-07-21T12:25:34+00:00,station1,throughput_in_bps,554682.0181818182
2026-07-21T12:25:49+00:00,station1,throughput_in_bps,558360.5338278877
2026-07-21T12:26:04+00:00,station1,throughput_in_bps,514630.0545454545
2026-07-21T12:26:19+00:00,station1,throughput_in_bps,331832.5605920108
2026-07-21T12:26:34+00:00,station1,throughput_in_bps,443445.10909090907
2026-07-21T12:26:49+00:00,station1,throughput_in_bps,375458.63636363635
2026-07-21T12:27:04+00:00,station1,throughput_in_bps,599953.8909090909
2026-07-21T12:27:19+00:00,station1,throughput_in_bps,520193.01467246044
2026-07-21T12:27:34+00:00,station1,throughput_in_bps,556890.8545454545
2026-07-21T12:27:49+00:00,station1,throughput_in_bps,445129.9272727272
2026-07-21T12:28:04+00:00,station1,throughput_in_bps,554861.3636363636
2026-07-21T12:28:19+00:00,station1,throughput_in_bps,557162.1272727272
2026-07-21T12:28:34+00:00,station1,throughput_in_bps,563069.4181818181
2026-07-21T12:28:49+00:00,station1,throughput_in_bps,450999.10909090907
2026-07-21T12:29:04+00:00,station1,throughput_in_bps,560729.2147701035
2026-07-21T12:29:19+00:00,station1,throughput_in_bps,483513.0545454545
2026-07-21T12:29:34+00:00,station1,throughput_in_bps,621990.87289322
2026-07-21T12:29:49+00:00,station1,throughput_in_bps,438274.4727272727
2026-07-21T12:30:04+00:00,station1,throughput_in_bps,548490.6545454545
2026-07-21T12:30:19+00:00,station1,throughput_in_bps,439097.98181818175
2026-07-21T12:30:34+00:00,station1,throughput_in_bps,592077.9818181818
2026-07-21T12:30:49+00:00,station1,throughput_in_bps,518774.309090909
2026-07-21T12:31:04+00:00,station1,throughput_in_bps,552546.1966402443
2026-07-21T12:31:19+00:00,station1,throughput_in_bps,441483.63636363635
2026-07-21T12:31:34+00:00,station1,throughput_in_bps,552487.1729604916
2026-07-21T12:31:49+00:00,station1,throughput_in_bps,555933.1103070853
2026-07-21T12:32:04+00:00,station1,throughput_in_bps,549731.487373416
2026-07-21T12:32:19+00:00,station1,throughput_in_bps,437651.5264468971
